week,team,position,player,team_defense_frec,team_defense_safe,team_puntret_tds,team_points_allowed,team_kickret_tds,team_defense_tds,team_defense_int,team_defense_sk,team_defense_two_pt_return,defense_two_pt_return,kicking_fgm_yds,kicking_xpmade,rushing_yds,rushing_tds,rushing_twoptm,receiving_tds,receiving_rec,receiving_yds,fumbles_lost,receiving_twoptm,passing_yds,passing_tds,passing_twoptm,passing_ints,defense_fgblk,defense_puntblk
11.0,DAL,DE,D.Lawrence,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,PHI,RB,J.Ajayi,,,,,,,,,,0.0,,,91.0,0.0,0.0,0.0,1.0,10.0,,0.0,,,,,,
11.0,DAL,MLB,A.Hitchens,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DAL,LB,J.Durant,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,PHI,RB,L.Blount,,,,,,,,,,0.0,,,57.0,0.0,0.0,,,,,,,,,,,
11.0,PHI,RB,K.Barner,,,,,,,,,,0.0,,,4.0,1.0,0.0,0.0,1.0,22.0,,0.0,,,,,,
11.0,PHI,DB,P.Robinson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,PHI,ILB,J.Walker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,PHI,ILB,M.Kendricks,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,PHI,OLB,B.Graham,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DAL,WR,N.Brown,,,,,,,,,,0.0,,,,,,0.0,1.0,14.0,,0.0,,,,,,
11.0,PHI,FS,M.Jenkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,PHI,DE,V.Curry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DAL,WR,T.Williams,,,,,,,,,,0.0,,,,,,0.0,4.0,35.0,,0.0,,,,,,
11.0,PHI,DE,C.Long,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,PHI,DE,T.Jernigan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,PHI,CB,R.Darby,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DAL,FB,K.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DAL,CB,O.Scandrick,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,PHI,WR,A.Jeffery,,,,,,,,,,0.0,,,,,,1.0,4.0,67.0,,1.0,,,,,,
11.0,PHI,TE,Z.Ertz,,,,,,,,,,0.0,,,,,,0.0,2.0,8.0,,0.0,,,,,,
11.0,DAL,DEF,X.Woods,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,PHI,P,D.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DAL,G,Z.Martin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,PHI,DB,R.McLeod,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,PHI,DEF,D.Barnett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DAL,DT,M.Collins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,PHI,WR,N.Agholor,,,,,,,,,,0.0,,,,,,0.0,1.0,-2.0,,0.0,,,,,,
11.0,DAL,RB,R.Smith,,,,,,,,,,0.0,,,11.0,0.0,0.0,,,,,,,,,,,
11.0,PHI,LB,N.Bradham,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,
11.0,DAL,WR,C.Beasley,,,,,,,,,,0.0,,,,,,0.0,2.0,7.0,,0.0,,,,,,
11.0,DAL,P,C.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,PHI,RB,C.Clement,,,,,,,,,,0.0,,,50.0,1.0,1.0,,,,,,,,,,,
11.0,DAL,DEF,J.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,PHI,OLB,K.Grugier-Hill,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,PHI,DEF,M.Hollins,,,,,,,,,,0.0,,,,,,0.0,1.0,7.0,,0.0,,,,,,
11.0,PHI,TE,B.Celek,,,,,,,,,,0.0,,,,,,0.0,1.0,28.0,,0.0,,,,,,
11.0,PHI,NT,B.Allen,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DAL,DT,T.Crawford,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DAL,DT,D.Irving,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DAL,FS,B.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DAL,DEF,T.Charlton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DAL,DEF,L.Neal,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DAL,ILB,D.Wilson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DAL,,R.Ash,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,PHI,,N.Goode,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DAL,WR,B.Butler,,,,,,,,,,0.0,,,,,,0.0,2.0,19.0,,0.0,,,,,,
11.0,DAL,TE,J.Hanna,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,PHI,FS,C.Graham,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,PHI,DT,D.Vaeao,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DAL,QB,C.Rush,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,
11.0,MIA,,C.Parkey,,,,,,,,,,0.0,57.0,2.0,,,,,,,,,,,,,,
11.0,TB,WR,M.Evans,,,,,,,,,,0.0,,,,,,0.0,5.0,92.0,,0.0,,,,,,
11.0,TB,QB,R.Fitzpatrick,,,,,,,,,,0.0,,,9.0,0.0,0.0,,,,,,275.0,2.0,0.0,0.0,,
11.0,MIA,DEF,C.Tankersley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,MIA,SS,T.McDonald,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,TB,RB,D.Martin,,,,,,,,,,0.0,,,38.0,0.0,0.0,0.0,2.0,6.0,,0.0,,,,,,
11.0,MIA,LB,K.Alonso,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,TB,DB,J.Robinson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,MIA,WR,J.Landry,,,,,,,,,,0.0,,,,,,1.0,6.0,95.0,1.0,0.0,,,,,,
11.0,TB,P,B.Anger,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,TB,OLB,L.David,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,MIA,QB,J.Cutler,,,,,,,,,,0.0,,,1.0,0.0,0.0,,,,,,83.0,1.0,0.0,3.0,,
11.0,MIA,RB,D.Williams,,,,,,,,,,0.0,,,78.0,0.0,0.0,0.0,1.0,24.0,,0.0,,,,,,
11.0,TB,DE,R.Ayers Jr.,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,TB,DT,G.McCoy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,TB,SS,T.Ward,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,MIA,WR,D.Parker,,,,,,,,,,0.0,,,,,,0.0,4.0,26.0,,0.0,,,,,,
11.0,MIA,C,M.Pouncey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,TB,DEF,J.Evans,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,MIA,SS,R.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,TB,WR,O.Howard,,,,,,,,,,0.0,,,,,,1.0,3.0,52.0,,0.0,,,,,,
11.0,MIA,DT,N.Suh,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,MIA,DEF,D.Godchaux,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,MIA,ILB,L.Timmons,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,TB,RB,C.Sims III,,,,,,,,,,0.0,,,3.0,0.0,0.0,0.0,3.0,25.0,,0.0,,,,,,
11.0,TB,K,P.Murray,,,,,,,,,,0.0,95.0,3.0,,,,,,,,,,,,,,
11.0,MIA,WR,J.Grant,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,
11.0,TB,,F.Martino,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,MIA,WR,R.Scott,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,TB,MLB,K.Alexander,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,TB,DE,W.Clarke,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,MIA,T,J.Bushrod,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,TB,CB,R.Smith,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,
11.0,MIA,WR,K.Stills,,,,,,,,,,0.0,,,,,,1.0,7.0,180.0,0.0,0.0,,,,,,
11.0,MIA,CB,A.Verner,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,TB,,J.Rodgers,,,,,,,,,,0.0,,,3.0,0.0,0.0,,,,,,,,,,,
11.0,MIA,FS,M.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,TB,WR,D.Jackson,,,,,,,,,,0.0,,,,,,1.0,2.0,28.0,,0.0,,,,,,
11.0,MIA,DT,J.Phillips,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,MIA,DE,W.Hayes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,MIA,DEF,C.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,TB,WR,A.Humphries,,,,,,,,,,0.0,,,,,,0.0,2.0,11.0,,0.0,,,,,,
11.0,TB,TE,C.Brate,,,,,,,,,,0.0,,,,,,0.0,1.0,12.0,,0.0,,,,,,
11.0,MIA,RB,K.Drake,,,,,,,,,,0.0,,,4.0,0.0,0.0,0.0,1.0,10.0,,0.0,,,,,,
11.0,TB,DE,C.Baker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,TB,SS,C.Conte,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,MIA,C,T.Larsen,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,MIA,OT,L.Tunsil,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,TB,DB,R.McClain,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,TB,OT,D.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,TB,WR,P.Barber,,,,,,,,,,0.0,,,,,,0.0,2.0,11.0,,0.0,,,,,,
11.0,MIA,CB,X.Howard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,TB,,C.Lynch,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,MIA,P,M.Haack,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,MIA,DE,C.Wake,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,TB,OG,A.Marpet,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,TB,OLB,A.Glanton,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,
11.0,TB,,R.Russell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,TB,OLB,D.Bond,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,MIA,QB,M.Moore,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,282.0,1.0,0.0,0.0,,
11.0,MIA,TE,J.Thomas,,,,,,,,,,0.0,,,,,,0.0,4.0,30.0,,0.0,,,,,,
11.0,TB,DB,B.Grimes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,MIA,TE,A.Fasano,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,MIA,CB,B.McCain,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,MIA,DE,A.Branch,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,MIA,,S.Young,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,TB,DEF,K.Beckwith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,MIA,TE,M.Gray,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,TB,T,D.Dotson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,TB,WR,C.Godwin,,,,,,,,,,0.0,,,,,,0.0,2.0,38.0,,0.0,,,,,,
11.0,SEA,DEF,T.Thompson,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,
11.0,SEA,K,B.Walsh,,,,,,,,,,0.0,113.0,2.0,,,,,,,,,,,,,,
11.0,ATL,WR,A.Roberts,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,
11.0,ATL,WR,Ju.Jones,,,,,,,,,,0.0,,,,,,0.0,5.0,71.0,,0.0,,,,,,
11.0,ATL,QB,M.Ryan,,,,,,,,,,0.0,,,12.0,0.0,0.0,,,,,,195.0,2.0,0.0,0.0,,
11.0,ATL,RB,T.Coleman,,,,,,,,,,0.0,,,43.0,1.0,0.0,0.0,1.0,15.0,,0.0,,,,,,
11.0,SEA,DEF,S.Griffin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,ATL,WR,J.Hardy,,,,,,,,,,0.0,,,,,,0.0,3.0,27.0,,0.0,,,,,,
11.0,SEA,CB,J.Coleman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,SEA,FS,B.McDougald,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,SEA,OLB,K.Wright,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,ATL,WR,M.Sanu,,,,,,,,,,0.0,,,3.0,0.0,0.0,1.0,3.0,34.0,,0.0,,,,,,
11.0,SEA,CB,J.Lane,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,ATL,K,M.Bryant,,,,,,,,,,0.0,63.0,4.0,,,,,,,,,,,,,,
11.0,SEA,WR,T.Lockett,,,,,,,,,,0.0,,,,,,0.0,4.0,37.0,,0.0,,,,,,
11.0,ATL,CB,D.Trufant,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,
11.0,ATL,P,M.Bosher,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,ATL,OLB,D.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,SEA,QB,R.Wilson,,,,,,,,,,0.0,,,86.0,1.0,0.0,,,,1.0,,258.0,2.0,1.0,1.0,,
11.0,SEA,DEF,N.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,SEA,DB,B.Maxwell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,ATL,WR,M.Hall,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,SEA,DE,S.Richardson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,ATL,CB,R.Alford,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,SEA,RB,M.Davis,,,,,,,,,,0.0,,,18.0,0.0,0.0,0.0,2.0,41.0,,0.0,,,,,,
11.0,SEA,WR,P.Richardson,,,,,,,,,,0.0,,,,,,0.0,5.0,56.0,,0.0,,,,,,
11.0,ATL,DB,B.Poole,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,ATL,SS,K.Neal,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,ATL,DEF,D.Kazee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,SEA,RB,J.McKissic,,,,,,,,,,0.0,,,30.0,0.0,0.0,0.0,5.0,23.0,,0.0,,,,,,
11.0,SEA,WR,D.Baldwin,,,,,,,,,,0.0,,,,,,1.0,2.0,40.0,,0.0,,,,,,
11.0,SEA,WR,E.Pocic,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,ATL,CB,C.Goodwin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,SEA,TE,J.Graham,,,,,,,,,,0.0,,,,,,1.0,7.0,58.0,,1.0,,,,,,
11.0,SEA,LB,T.Garvin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,SEA,MLB,B.Wagner,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,SEA,FS,E.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,ATL,RB,T.Ward,,,,,,,,,,0.0,,,31.0,0.0,0.0,0.0,1.0,11.0,,0.0,,,,,,
11.0,SEA,,D.Jordan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,SEA,,N.Thorpe,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,ATL,NT,D.Poe,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,ATL,DE,A.Clayborn,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,
11.0,ATL,DEF,T.McKinley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,ATL,DT,C.Upshaw,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,ATL,OLB,D.Campbell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,ATL,DT,G.Jarrett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,SEA,RB,E.Lacy,,,,,,,,,,0.0,,,2.0,0.0,0.0,,,,,,,,,,,
11.0,ATL,SS,K.Ishmael,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,ATL,LB,V.Beasley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,ATL,DE,D.Shelby,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,ATL,C,B.Garland,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,ATL,WR,E.Saubert,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,SEA,P,J.Ryan,,,,,,,,,,0.0,,,,,,,,,,,-4.0,0.0,0.0,0.0,,
11.0,SEA,TE,L.Willson,,,,,,,,,,0.0,,,,,,0.0,2.0,-1.0,,0.0,,,,,,
11.0,SEA,LB,D.Alexander,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,ATL,TE,L.Toilolo,,,,,,,,,,0.0,,,,,,1.0,2.0,31.0,,0.0,,,,,,
11.0,SEA,DE,M.Bennett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,ATL,DT,A.Rubin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,SEA,T,D.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,ATL,WR,T.Gabriel,,,,,,,,,,0.0,,,,,,0.0,2.0,7.0,,0.0,,,,,,
11.0,ATL,TE,A.Hooper,,,,,,,,,,0.0,,,,,,0.0,2.0,-1.0,,0.0,,,,,,
11.0,ATL,G,A.Levitre,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,SEA,ILB,J.Forrest,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
