week,team,position,player,team_defense_frec,team_defense_safe,team_puntret_tds,team_points_allowed,team_kickret_tds,team_defense_tds,team_defense_int,team_defense_sk,team_defense_two_pt_return,defense_two_pt_return,kicking_fgm_yds,kicking_xpmade,rushing_yds,rushing_twoptm,rushing_tds,fumbles_lost,receiving_yds,receiving_rec,receiving_tds,receiving_twoptm,passing_yds,passing_tds,passing_twoptm,passing_ints,defense_puntblk,defense_fgblk
6.0,LAC,DE,C.Liuget,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,OAK,WR,S.Roberts,,,,,,,,,,0.0,,,,,,,35.0,3.0,0.0,0.0,,,,,,
6.0,LAC,SS,J.Addae,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,OAK,RB,J.Richard,,,,,,,,,,0.0,,,-1.0,0.0,0.0,0.0,27.0,3.0,0.0,0.0,,,,,,
6.0,LAC,OLB,H.Pullard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,OAK,WR,A.Cooper,,,,,,,,,,0.0,,,,,,,28.0,5.0,0.0,0.0,,,,,,
6.0,LAC,DB,C.Hayward,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LAC,DE,T.Palepoi,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LAC,OLB,J.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LAC,OLB,K.Emanuel,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LAC,DE,J.Bosa,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,OAK,DEF,X.Woodson-Luster,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,OAK,CB,D.McDonald,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,OAK,P,M.King,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,OAK,DE,K.Mack,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,OAK,DE,J.Cowser,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,OAK,DEF,T.Hester,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,OAK,RB,D.Washington,,,,,,,,,,0.0,,,-8.0,0.0,0.0,,10.0,1.0,0.0,0.0,,,,,,
6.0,OAK,C,R.Hudson,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,
6.0,LAC,WR,T.Benjamin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,OAK,WR,J.Holton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,OAK,CB,D.Amerson,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,
6.0,OAK,SAF,K.Joseph,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LAC,WR,Ty.Williams,,,,,,,,,,0.0,,,,,,1.0,27.0,3.0,0.0,0.0,,,,,,
6.0,LAC,TE,A.Gates,,,,,,,,,,0.0,,,,,,,16.0,1.0,0.0,0.0,,,,,,
6.0,OAK,DB,R.Nelson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LAC,DEF,M.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,OAK,WR,C.Patterson,,,,,,,,,,0.0,,,55.0,0.0,1.0,,5.0,1.0,0.0,0.0,,,,,,
6.0,OAK,G,G.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LAC,LB,N.Dzubnar,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LAC,DE,D.Philon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,OAK,TE,J.Cook,,,,,,,,,,0.0,,,,,,,14.0,2.0,0.0,0.0,,,,,,
6.0,LAC,,C.McCain,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LAC,WR,M.Williams,,,,,,,,,,0.0,,,,,,,15.0,1.0,0.0,0.0,,,,,,
6.0,LAC,DEF,R.Jenkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,OAK,CB,K.McGill,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,OAK,DB,E.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYG,K,A.Rosas,,,,,,,,,,0.0,116.0,2.0,,,,,,,,,,,,,,
6.0,NYG,DEF,D.Deayon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,DEN,WR,B.Langley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYG,LB,K.Robinson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYG,DT,D.Harrison,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,DEN,RB,C.Anderson,,,,,,,,,,0.0,,,17.0,0.0,0.0,,,,,,,,,,,
6.0,DEN,QB,T.Siemian,,,,,,,,,,0.0,,,9.0,0.0,0.0,0.0,,,,,376.0,1.0,0.0,2.0,,
6.0,DEN,WR,D. Thomas,,,,,,,,,,0.0,,,,,,1.0,133.0,10.0,0.0,0.0,,,,,,
6.0,NYG,CB,E.Apple,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,
6.0,NYG,WR,E.Eagan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,DEN,P,R.Dixon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYG,QB,E.Manning,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,128.0,1.0,0.0,0.0,,
6.0,NYG,WR,E.Engram,,,,,,,,,,0.0,,,,,,,82.0,5.0,1.0,0.0,,,,,,
6.0,NYG,RB,O.Darkwa,,,,,,,,,,0.0,,,117.0,0.0,0.0,,13.0,1.0,0.0,0.0,,,,,,
6.0,DEN,MLB,T.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,DEN,FS,D.Stewart,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,DEN,FS,J.Simmons,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,DEN,ILB,B.Marshall,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYG,RB,W.Gallman,,,,,,,,,,0.0,,,27.0,0.0,0.0,,5.0,2.0,0.0,0.0,,,,,,
6.0,NYG,TE,J.Adams,,,,,,,,,,0.0,,,,,,,6.0,1.0,0.0,0.0,,,,,,
6.0,DEN,FS,B.Roby,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,DEN,OLB,C.Nelson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,DEN,,S.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,DEN,DEF,D.Walker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYG,TE,M.LaCosse,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,DEN,OLB,S.Barrett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,DEN,OG,A.Barbre,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYG,DEF,C.Munson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYG,DE,J.Pierre-Paul,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,DEN,TE,A.Derby,,,,,,,,,,0.0,,,,,,,10.0,1.0,0.0,0.0,,,,,,
6.0,DEN,DT,D.Peko,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYG,RB,S.Vereen,,,,,,,,,,0.0,,,4.0,0.0,0.0,,,,,,,,,,,
6.0,NYG,P,B.Wing,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYG,WR,M.Hunter,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYG,DE,K.Wynn,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1.0
6.0,DEN,RB,J.Charles,,,,,,,,,,0.0,,,19.0,0.0,0.0,,2.0,1.0,0.0,0.0,,,,,,
6.0,DEN,WR,E.Sanders,,,,,,,,,,0.0,,,,,,,76.0,5.0,0.0,0.0,,,,,,
6.0,NYG,SAF,D.Thompson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYG,OLB,B.Goodson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,DEN,RB,D.Booker,,,,,,,,,,0.0,,,2.0,0.0,0.0,,78.0,4.0,0.0,0.0,,,,,,
6.0,DEN,K,B.McManus,,,,,,,,,,0.0,28.0,1.0,,,,,,,,,,,,,,
6.0,DEN,CB,C.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYG,OG,J.Pugh,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYG,WR,R.Lewis,,,,,,,,,,0.0,,,,,,,15.0,1.0,0.0,0.0,,,,,,
6.0,NYG,DB,J.Jenkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYG,DEF,D.Tomlinson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,DEN,WR,I.McKenzie,,,,,,,,,,0.0,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,
6.0,NYG,FS,L.Collins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,DEN,DE,D.Wolfe,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYG,WR,T.Rudolph,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYG,DB,R.Cockrell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYG,TE,R.Ellison,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,DEN,TE,V.Green,,,,,,,,,,0.0,,,,,,,24.0,1.0,0.0,0.0,,,,,,
6.0,NYG,SS,N.Berhe,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,DEN,WR,B.Fowler,,,,,,,,,,0.0,,,,,,,21.0,3.0,0.0,0.0,,,,,,
6.0,DEN,DT,A.Gotsis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1.0
6.0,NYG,WR,T.King,,,,,,,,,,0.0,,,,,,,7.0,1.0,0.0,0.0,,,,,,
6.0,NYG,LS,Z.DeOssie,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYG,OLB,D.Kennard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,DEN,QB,B.Osweiler,,,,,,,,,,0.0,,,-1.0,0.0,0.0,,,,,,18.0,0.0,0.0,0.0,,
6.0,NYG,NT,R.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,DEN,G,R.Leary,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,DEN,FB,A.Janovich,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,DEN,WR,J.Taylor,,,,,,,,,,0.0,,,,,,,26.0,3.0,0.0,0.0,,,,,,
6.0,DEN,G,B.Turner,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,DEN,OLB,V.Miller,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,DEN,TE,J.Heuerman,,,,,,,,,,0.0,,,,,,,24.0,2.0,1.0,0.0,,,,,,
6.0,NYG,DEF,A.Moss,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYG,DEF,C.Grant,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TEN,DEF,A.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,IND,K,R.Sanchez,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,IND,LB,J.Bostic,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TEN,TE,D.Walker,,,,,,,,,,0.0,,,-3.0,0.0,0.0,,17.0,4.0,0.0,0.0,,,,,,
6.0,TEN,QB,M.Mariota,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,306.0,1.0,0.0,1.0,,
6.0,IND,NT,A.Woods,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,IND,DB,M.Farley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TEN,RB,D.Murray,,,,,,,,,,0.0,,,40.0,0.0,1.0,,47.0,4.0,0.0,0.0,,,,,,
6.0,IND,OLB,J.Simon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,IND,DE,M.Hunt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,IND,,R.Melvin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TEN,RB,D.Henry,,,,,,,,,,0.0,,,131.0,0.0,1.0,,14.0,1.0,0.0,0.0,,,,,,
6.0,TEN,WR,E.Decker,,,,,,,,,,0.0,,,,,,,88.0,7.0,0.0,0.0,,,,,,
6.0,TEN,K,R.Succop,,,,,,,,,,0.0,191.0,3.0,,,,,,,,,,,,,,
6.0,IND,WR,Q.Bray,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TEN,CB,L.Sims,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TEN,ILB,W.Woodyard,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,
6.0,IND,RB,F.Gore,,,,,,,,,,0.0,,,49.0,0.0,0.0,,18.0,2.0,0.0,0.0,,,,,,
6.0,TEN,ILB,A.Williamson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,IND,WR,M.Mack,,,,,,,,,,0.0,,,18.0,0.0,0.0,,,,,,,,,,,
6.0,IND,QB,J.Brissett,,,,,,,,,,0.0,,,15.0,0.0,0.0,,,,,,212.0,1.0,0.0,0.0,,
6.0,IND,WR,D.Moncrief,,,,,,,,,,0.0,,,,,,,67.0,5.0,0.0,0.0,,,,,,
6.0,IND,TE,J.Doyle,,,,,,,,,,0.0,,,,,,1.0,50.0,7.0,1.0,0.0,,,,,,
6.0,IND,K,A.Vinatieri,,,,,,,,,,0.0,113.0,1.0,,,,,,,,,,,,,,
6.0,IND,DT,J.Hankins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,IND,CB,D.Butler,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,IND,DEF,M.Hooker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,IND,DE,B.Mingo,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,IND,DE,J.Sheard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,IND,WR,K.Aiken,,,,,,,,,,0.0,,,,,,,21.0,2.0,0.0,0.0,,,,,,
6.0,TEN,,C.Riley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TEN,DE,J.Casey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TEN,OLB,D.Morgan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,IND,WR,T.Hilton,,,,,,,,,,0.0,,,,,,,19.0,1.0,0.0,0.0,,,,,,
6.0,TEN,WR,R.Matthews,,,,,,,,,,0.0,,,,,,,69.0,4.0,0.0,0.0,,,,,,
6.0,IND,CB,V.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,IND,ILB,A.Morrison,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TEN,WR,T.Taylor,,,,,,,,,,0.0,,,,,,,61.0,2.0,1.0,0.0,,,,,,
6.0,TEN,SS,D.Searcy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TEN,NT,A.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TEN,SAF,K.Byard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,IND,RB,R.Turbin,,,,,,,,,,0.0,,,3.0,0.0,0.0,,37.0,4.0,0.0,0.0,,,,,,
6.0,TEN,DEF,J.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TEN,DE,K.Klug,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TEN,OLB,E.Walden,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TEN,CB,L.Ryan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TEN,WR,E.Weems,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TEN,TE,P.Supernaw,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,IND,DEF,G.Stewart,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TEN,P,B.Kern,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TEN,LB,N.Palmer,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,IND,DEF,K.Moore,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,IND,,J.George,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TEN,C,B.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,IND,DE,H.Anderson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TEN,WR,J.Smith,,,,,,,,,,0.0,,,,,,,10.0,1.0,0.0,0.0,,,,,,
6.0,IND,DEF,N.Hairston,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TEN,DB,B.McCain,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TEN,DE,D.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,IND,FS,T.Green,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TEN,OLB,B.Orakpo,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
