week,team,position,player,team_defense_frec,team_defense_safe,team_puntret_tds,team_points_allowed,team_kickret_tds,team_defense_tds,team_defense_int,team_defense_sk,team_defense_two_pt_return,defense_two_pt_return,kicking_fgm_yds,kicking_xpmade,passing_yds,rushing_yds,passing_tds,passing_twoptm,rushing_tds,fumbles_lost,passing_ints,rushing_twoptm,receiving_yds,receiving_rec,receiving_tds,receiving_twoptm,defense_safe,defense_xpblk,defense_puntblk
10.0,SF,RB,M.Breida,,,,,,,,,,0.0,,,,55.0,,,1.0,,,0.0,3.0,1.0,0.0,0.0,,,
10.0,NYG,OLB,J.Casillas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,SF,,R.Gould,,,,,,,,,,0.0,43.0,4.0,,,,,,,,,,,,,,,
10.0,SF,P,B.Pinion,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,SF,DT,L.Douzable,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NYG,RB,O.Darkwa,,,,,,,,,,0.0,,,,70.0,,,0.0,,,1.0,18.0,2.0,0.0,0.0,,,
10.0,NYG,QB,E.Manning,,,,,,,,,,0.0,,,273.0,,2.0,0.0,,1.0,0.0,,,,,,,,
10.0,NYG,WR,S.Shepard,,,,,,,,,,0.0,,,,,,,,,,,142.0,11.0,0.0,0.0,,,
10.0,SF,,K.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NYG,WR,T.King,,,,,,,,,,0.0,,,,11.0,,,0.0,,,0.0,22.0,2.0,0.0,0.0,,,
10.0,SF,DB,L.Hall,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,SF,DEF,A.Colbert,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,SF,MLB,B.Coyle,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,SF,DEF,R.Foster,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NYG,WR,E.Engram,,,,,,,,,,0.0,,,,,,,,,,,31.0,6.0,1.0,0.0,,,
10.0,SF,OLB,E.Harold,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,SF,DEF,A.Witherspoon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NYG,DE,J.Pierre-Paul,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NYG,DEF,A.Adams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,SF,FB,K.Juszczyk,,,,,,,,,,0.0,,,,0.0,,,0.0,1.0,,0.0,27.0,5.0,0.0,0.0,,,
10.0,NYG,FS,L.Collins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,SF,WR,K.Bourne,,,,,,,,,,0.0,,,,,,,,,,,42.0,3.0,0.0,0.0,,,
10.0,SF,WR,M.Goodwin,,,,,,,,,,0.0,,,,18.0,,,0.0,,,0.0,83.0,1.0,1.0,0.0,,,
10.0,NYG,LB,K.Sheppard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NYG,DT,D.Harrison,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NYG,RB,W.Gallman,,,,,,,,,,0.0,,,,22.0,,,0.0,,,0.0,,,,,,,
10.0,NYG,RB,S.Vereen,,,,,,,,,,0.0,,,,11.0,,,0.0,,,0.0,27.0,4.0,0.0,0.0,,,
10.0,NYG,DEF,A.Moss,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,SF,TE,G.Celek,,,,,,,,,,0.0,,,,,,,,,,,67.0,4.0,1.0,0.0,,,
10.0,NYG,DB,J.Jenkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,SF,WR,A.Robinson,,,,,,,,,,0.0,,,,,,,,,,,12.0,1.0,0.0,0.0,,,
10.0,NYG,DEF,C.Grant,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,
10.0,SF,CB,D.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,SF,DE,R.Blair,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NYG,TE,R.Ellison,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,SF,FS,E.Reid,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,
10.0,SF,DE,D.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,SF,DE,D.Buckner,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,SF,DT,E.Mitchell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NYG,WR,R.Lewis,,,,,,,,,,0.0,,,,,,,,,,,33.0,3.0,1.0,0.0,,,
10.0,SF,WR,V.Bolden,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NYG,,D.Skinner,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NYG,DEF,C.Munson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,SF,T,J.Staley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,SF,OLB,E.Dumervil,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,SF,WR,L.Murphy,,,,,,,,,,0.0,,,,,,,,,,,48.0,2.0,0.0,0.0,,,
10.0,NYG,CB,E.Apple,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,SF,TE,L.Paulsen,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NYG,OG,D.Fluker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NYG,P,B.Wing,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NYG,CB,D.Rodgers-Cromartie,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NYG,DE,K.Wynn,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NYG,TE,J.Adams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NYG,DT,J.Bromley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,SF,OLB,M.Nzeocha,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NYG,WR,E.Eagan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,SF,DEF,G.Mabin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DEN,K,B.McManus,,,,,,,,,,0.0,108.0,1.0,,,,,,,,,,,,,,,
10.0,NE,RB,D.Lewis,,,,,,,,,,0.0,,,,55.0,,,1.0,,,0.0,,,,,,,
10.0,DEN,DT,A.Gotsis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DEN,DE,D.Wolfe,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DEN,FS,D.Stewart,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NE,WR,B.Cooks,,,,,,,,,,0.0,,,,,,,,,,,74.0,6.0,0.0,0.0,,,
10.0,NE,QB,T.Brady,,,,,,,,,,0.0,,,266.0,0.0,3.0,0.0,0.0,,0.0,0.0,,,,,,,
10.0,DEN,FS,B.Roby,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NE,WR,J.Hollister,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,
10.0,DEN,DEF,I.McKenzie,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,
10.0,NE,P,R.Allen,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DEN,ILB,B.Marshall,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NE,RB,R.Burkhead,,,,,,,,,,0.0,,,,36.0,,,0.0,,,0.0,27.0,3.0,1.0,0.0,,,1.0
10.0,NE,K,S.Gostkowski,,,,,,,,,,0.0,53.0,5.0,,,,,,,,,,,,,,,
10.0,DEN,FB,A.Janovich,,,,,,,,,,0.0,,,,3.0,,,0.0,,,0.0,,,,,,,
10.0,NE,DB,B.King,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DEN,WR,E.Sanders,,,,,,,,,,0.0,,,,,,,,,,,137.0,6.0,0.0,0.0,,,
10.0,NE,FS,D.McCourty,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DEN,QB,B.Osweiler,,,,,,,,,,0.0,,,221.0,-1.0,1.0,0.0,0.0,,1.0,0.0,,,,,,,
10.0,NE,ILB,E.Roberts,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NE,,T.Reilly,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DEN,RB,C.Anderson,,,,,,,,,,0.0,,,,54.0,,,0.0,,,0.0,1.0,1.0,0.0,0.0,,,
10.0,NE,DE,L.Guy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NE,CB,M.Butler,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NE,CB,S.Gilmore,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DEN,WR,D. Thomas,,,,,,,,,,0.0,,,,,,,,,,,44.0,5.0,1.0,0.0,,,
10.0,DEN,RB,D.Booker,,,,,,,,,,0.0,,,,24.0,,,0.0,,,0.0,5.0,1.0,0.0,0.0,,,
10.0,NE,OLB,K.Van Noy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NE,FS,D.Harmon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NE,DEF,D.Wise,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NE,OLB,M.Flowers,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DEN,RB,J.Charles,,,,,,,,,,0.0,,,,38.0,,,0.0,,,0.0,,,,,,,
10.0,DEN,FS,J.Simmons,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NE,TE,M.Bennett,,,,,,,,,,0.0,,,,,,,,,,,38.0,3.0,0.0,0.0,,,
10.0,DEN,OLB,V.Miller,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DEN,MLB,T.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NE,RB,J.White,,,,,,,,,,0.0,,,,7.0,,,0.0,,,0.0,11.0,3.0,1.0,0.0,,,
10.0,DEN,OLB,S.Barrett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DEN,DT,D.Peko,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NE,TE,R.Gronkowski,,,,,,,,,,0.0,,,,,,,,,,,74.0,4.0,0.0,0.0,,,
10.0,DEN,DB,W.Parks,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NE,TE,D.Allen,,,,,,,,,,0.0,,,,,,,,,,,11.0,1.0,1.0,0.0,,,
10.0,NE,WR,M.Slater,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NE,DE,T.Flowers,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NE,DE,R.Jean Francois,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NE,DT,A.Branch,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NE,RB,B.Bolden,,,,,,,,,,0.0,,,,1.0,,,0.0,,,0.0,,,,,,,
10.0,DEN,P,R.Dixon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NE,WR,P.Dorsett,,,,,,,,,,0.0,,,,,,,,,,,16.0,2.0,0.0,0.0,,,
10.0,NE,WR,D.Amendola,,,,,,,,,,0.0,,,,,,,,,,,36.0,4.0,0.0,0.0,,,
10.0,DEN,,S.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NE,DEF,A.Butler,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NE,ILB,D.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DEN,TE,A.Derby,,,,,,,,,,0.0,,,,,,,,,,,2.0,1.0,0.0,0.0,,,
10.0,NE,CB,J.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DEN,LB,S.Ray,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DEN,CB,C.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NE,SS,J.Richards,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DEN,DEF,G.Bolles,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NE,SS,P.Chung,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DEN,WR,C.Latimer,,,,,,,,,,0.0,,,,,,,,,,,28.0,3.0,0.0,0.0,,,
10.0,DEN,TE,J.Heuerman,,,,,,,,,,0.0,,,,,,,,,,,4.0,1.0,0.0,0.0,,,
10.0,NE,FB,J.Develin,,,,,,,,,,0.0,,,,,,,,,,,16.0,2.0,0.0,0.0,,,
10.0,NE,DB,N.Ebner,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DEN,DE,Z.Kerr,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DEN,WR,B.Fowler,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NE,QB,B.Hoyer,,,,,,,,,,0.0,,,37.0,,0.0,0.0,,,0.0,,,,,,,,
10.0,CAR,DEF,A.Armah,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIA,,S.Perry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CAR,K,G.Gano,,,,,,,,,,0.0,40.0,6.0,,,,,,,,,,,,,,,
10.0,CAR,RB,C.Artis-Payne,,,,,,,,,,0.0,,,,68.0,,,1.0,,,0.0,,,,,,,
10.0,MIA,WR,K.Stills,,,,,,,,,,0.0,,,,,,,,,,,67.0,5.0,0.0,0.0,,,
10.0,MIA,QB,J.Cutler,,,,,,,,,,0.0,,,213.0,-1.0,2.0,0.0,0.0,,1.0,0.0,,,,,,,
10.0,CAR,CB,J.Bradberry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CAR,OLB,T.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIA,RB,D.Williams,,,,,,,,,,0.0,,,,19.0,,,0.0,,,0.0,20.0,2.0,0.0,0.0,,,
10.0,CAR,SS,M.Adams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CAR,DT,K.Short,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CAR,MLB,L.Kuechly,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIA,WR,J.Landry,,,,,,,,,,0.0,,,,,,,,,,,42.0,5.0,1.0,0.0,,,
10.0,MIA,P,M.Haack,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CAR,WR,C.McCaffrey,,,,,,,,,,0.0,,,,23.0,,,1.0,,,0.0,27.0,3.0,1.0,0.0,,,
10.0,MIA,FS,M.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CAR,TE,E.Dickson,,,,,,,,,,0.0,,,,,,,,,,,33.0,3.0,1.0,0.0,,,
10.0,CAR,QB,C.Newton,,,,,,,,,,0.0,,,254.0,95.0,4.0,0.0,0.0,,0.0,0.0,,,,,,,
10.0,MIA,SS,R.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIA,ILB,L.Timmons,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIA,SS,T.McDonald,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIA,DE,A.Branch,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CAR,RB,J.Stewart,,,,,,,,,,0.0,,,,110.0,,,0.0,,,0.0,,,,,,,
10.0,MIA,DT,N.Suh,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIA,DEF,D.Godchaux,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CAR,WR,C.Samuel,,,,,,,,,,0.0,,,,,,,,,,,45.0,5.0,0.0,0.0,,,
10.0,MIA,CB,B.McCain,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CAR,WR,R.Shepard,,,,,,,,,,0.0,,,,,,,,,,,40.0,3.0,0.0,0.0,,,
10.0,CAR,P,M.Palardy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CAR,DE,Ch.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIA,MLB,R.Maualuga,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIA,LB,K.Alonso,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CAR,ILB,J.Norris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIA,WR,D.Parker,,,,,,,,,,0.0,,,,,,,,,,,66.0,6.0,0.0,0.0,,,
10.0,CAR,CB,C.Munnerlyn,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIA,RB,K.Drake,,,,,,,,,,0.0,,,,82.0,,,1.0,,,0.0,10.0,2.0,0.0,0.0,,,
10.0,CAR,CB,K.Seymour,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CAR,DE,M.Addison,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIA,TE,J.Thomas,,,,,,,,,,0.0,,,,,,,,,,,8.0,2.0,1.0,0.0,,,
10.0,CAR,WR,K.Clay,,,,,,,,,,0.0,,,,,,,,,,,5.0,1.0,0.0,0.0,,,
10.0,MIA,DEF,V.Taylor,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIA,DE,W.Hayes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CAR,WR,D.Funchess,,,,,,,,,,0.0,,,,,,,,,,,92.0,5.0,2.0,0.0,,,
10.0,MIA,CB,X.Howard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CAR,OLB,S.Thompson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CAR,FS,K.Coleman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CAR,CB,D.Worley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CAR,DT,V.Butler,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CAR,,K.Love,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIA,,C.Parkey,,,,,,,,,,0.0,,3.0,,,,,,,,,,,,,,,
10.0,MIA,CB,A.Verner,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIA,DEF,C.Tankersley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CAR,G,T.Turner,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CAR,WR,B.Bersin,,,,,,,,,,0.0,,,,,,,,,,,12.0,1.0,0.0,0.0,,,
10.0,CAR,DB,C.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIA,WR,M.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CAR,LB,D.Mayo,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIA,DE,C.Wake,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIA,WR,C.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CAR,OLB,J.Peppers,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIA,C,M.Pouncey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIA,OT,L.Tunsil,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CAR,DT,S.Lotulelei,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIA,LB,M.Hull,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CAR,QB,D.Anderson,,,,,,,,,,0.0,,,,-2.0,,,0.0,,,0.0,,,,,,,
