week,team,position,player,team_defense_frec,team_defense_safe,team_puntret_tds,team_points_allowed,team_kickret_tds,team_defense_tds,team_defense_int,team_defense_sk,team_defense_two_pt_return,defense_two_pt_return,kicking_xpmade,rushing_tds,receiving_rec,rushing_yds,receiving_yds,receiving_tds,receiving_twoptm,rushing_twoptm,fumbles_lost,passing_yds,passing_tds,passing_twoptm,passing_ints,kicking_fgm_yds,defense_puntblk,defense_safe,defense_fgblk
9.0,MIA,SS,R.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,OAK,,M.Lynch,,,,,,,,,,0.0,,2.0,2.0,57.0,6.0,0.0,0.0,0.0,,,,,,,,,
9.0,MIA,MLB,R.Maualuga,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,OAK,QB,D.Carr,,,,,,,,,,0.0,,0.0,,-3.0,,,,0.0,0.0,300.0,1.0,0.0,1.0,,,,
9.0,OAK,TE,J.Cook,,,,,,,,,,0.0,,,8.0,,126.0,0.0,0.0,,,,,,,,,,
9.0,MIA,LB,K.Alonso,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,MIA,CB,B.McCain,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,MIA,DE,A.Branch,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,MIA,DEF,D.Godchaux,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,MIA,DT,J.Phillips,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,OAK,T,D.Penn,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,OAK,RB,D.Washington,,,,,,,,,,0.0,,0.0,1.0,16.0,-2.0,0.0,0.0,0.0,,,,,,,,,
9.0,MIA,ILB,L.Timmons,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,OAK,,G.Tavecchio,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,89.0,,,
9.0,OAK,SAF,K.Joseph,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,MIA,DE,T.Fede,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,MIA,WR,J.Grant,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,OAK,DB,R.Nelson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,MIA,RB,D.Williams,,,,,,,,,,0.0,,0.0,6.0,14.0,47.0,1.0,0.0,0.0,,,,,,,,,
9.0,OAK,LB,B.Irvin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,OAK,OLB,C.James,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,MIA,QB,J.Cutler,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,0.0,311.0,3.0,0.0,0.0,,,,
9.0,MIA,TE,A.Fasano,,,,,,,,,,0.0,,,2.0,,9.0,0.0,0.0,,,,,,,,,,
9.0,OAK,CB,D.McDonald,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,MIA,WR,D.Parker,,,,,,,,,,0.0,,,5.0,,76.0,0.0,0.0,,,,,,,,,,
9.0,OAK,SS,T.Carrie,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,
9.0,MIA,WR,J.Landry,,,,,,,,,,0.0,,,6.0,,32.0,1.0,0.0,,,,,,,,,,
9.0,OAK,ILB,N.Bowman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,OAK,DT,J.Ellis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,MIA,T,J.James,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,OAK,DE,K.Mack,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,MIA,P,M.Haack,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,OAK,WR,J.Holton,,,,,,,,,,0.0,,,1.0,,44.0,1.0,0.0,,,,,,,,,,
9.0,MIA,DEF,C.Tankersley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,OAK,WR,M.Crabtree,,,,,,,,,,0.0,,,3.0,,40.0,0.0,0.0,,,,,,,,,,
9.0,MIA,DE,W.Hayes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,OAK,WR,A.Cooper,,,,,,,,,,0.0,,,4.0,,58.0,0.0,0.0,,,,,,,,,,
9.0,MIA,DEF,C.Harris,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,
9.0,OAK,P,M.King,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,MIA,RB,K.Drake,,,,,,,,,,0.0,,0.0,6.0,69.0,35.0,0.0,0.0,1.0,1.0,,,,,,,,
9.0,OAK,DB,S.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,OAK,DE,M.Edwards,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,MIA,T,J.Bushrod,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,OAK,DEF,O.Melifonwu,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,OAK,DEF,E.Vanderdoes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,MIA,TE,J.Thomas,,,,,,,,,,0.0,,,6.0,,84.0,1.0,0.0,,,,,,,,,,
9.0,MIA,TE,M.Gray,,,,,,,,,,0.0,,0.0,,3.0,,,,0.0,,,,,,,,,
9.0,OAK,TE,L.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,MIA,FS,M.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,MIA,DE,C.Wake,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,OAK,DB,E.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,OAK,DE,D.Autry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,OAK,WR,C.Patterson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,OAK,RB,J.Richard,,,,,,,,,,0.0,,0.0,,14.0,,,,0.0,0.0,,,,,,,,
9.0,MIA,DEF,M.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,MIA,WR,J.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,MIA,,S.Perry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,MIA,WR,K.Stills,,,,,,,,,,0.0,,,3.0,,28.0,0.0,0.0,,,,,,,,,,
9.0,OAK,WR,S.Roberts,,,,,,,,,,0.0,,,2.0,,28.0,0.0,0.0,,,,,,,,,,
9.0,MIA,CB,X.Howard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,MIA,DT,N.Suh,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,OAK,OT,M.Newhouse,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,
9.0,OAK,DEF,N.Morrow,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,OAK,DEF,M.Lee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,MIA,C,M.Pouncey,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,
9.0,GB,WR,T.Davis,,,,,,,,,,0.0,,0.0,1.0,9.0,5.0,0.0,0.0,0.0,,,,,,,,,
9.0,DET,DEF,T.Tabor,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,DET,P,S.Martin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,DET,DEF,J.Billingsley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,DET,DE,E.Ansah,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,GB,WR,A.Jones,,,,,,,,,,0.0,,0.0,2.0,12.0,-1.0,0.0,0.0,0.0,,,,,,,,,
9.0,GB,QB,B.Hundley,,,,,,,,,,0.0,,1.0,,22.0,,,,0.0,,245.0,0.0,0.0,0.0,,,,
9.0,DET,CB,N.Lawson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,GB,WR,D.Adams,,,,,,,,,,0.0,,,7.0,,53.0,0.0,0.0,,,,,,,,,,
9.0,DET,DT,A.Spence,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,DET,DT,A.Zettel,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,DET,DEF,J.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,GB,FB,A.Ripkowski,,,,,,,,,,0.0,,,1.0,,9.0,0.0,0.0,,,,,,,,,,
9.0,DET,DT,K.Thornton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,DET,DEF,J.Reeves-Maybin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,DET,FS,G.Quin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,GB,WR,J.Nelson,,,,,,,,,,0.0,,,4.0,,35.0,0.0,0.0,,,,,,,,,,
9.0,DET,DB,T.Wilson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,DET,DT,A.Robinson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1.0
9.0,DET,OLB,T.Whitehead,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,GB,K,M.Crosby,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,35.0,,,
9.0,GB,CB,D.Randall,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,
9.0,DET,RB,A.Abdullah,,,,,,,,,,0.0,,1.0,1.0,48.0,9.0,0.0,0.0,0.0,1.0,,,,,,,,
9.0,DET,RB,T.Riddick,,,,,,,,,,0.0,,0.0,4.0,11.0,62.0,0.0,0.0,0.0,,,,,,,,,
9.0,GB,SS,M.Burnett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,DET,QB,M.Stafford,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,,361.0,2.0,0.0,0.0,,,,
9.0,DET,WR,G.Tate,,,,,,,,,,0.0,,,7.0,,113.0,0.0,0.0,,,,,,,,,,
9.0,GB,DE,M.Daniels,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,GB,CB,D.House,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,GB,ILB,C.Matthews,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,GB,NT,K.Clark,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,GB,FS,H.Clinton-Dix,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,DET,RB,J.Agnew,,,,,,,,,,0.0,,0.0,,4.0,,,,0.0,,,,,,,,,
9.0,GB,OLB,K.Fackrell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,GB,DEF,C.Odom,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,DET,WR,M.Jones,,,,,,,,,,0.0,,,7.0,,107.0,2.0,0.0,,,,,,,,,,
9.0,DET,K,M.Prater,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,94.0,,,
9.0,DET,CB,Q.Diggs,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,GB,WR,R.Cobb,,,,,,,,,,0.0,,0.0,5.0,1.0,58.0,0.0,0.0,0.0,,,,,,,,,
9.0,DET,DE,C.Washington,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,GB,P,J.Vogel,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,GB,DE,D.Lowry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,GB,DEF,J.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,DET,TE,E.Ebron,,,,,,,,,,0.0,,,3.0,,35.0,0.0,0.0,,,,,,,,,,
9.0,GB,ILB,B.Martinez,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,GB,TE,L.Kendricks,,,,,,,,,,0.0,,,2.0,,32.0,0.0,0.0,,,,,,,,,,
9.0,DET,CB,D.Hayden,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,GB,OLB,N.Perry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,DET,TE,D.Fells,,,,,,,,,,0.0,,,1.0,,10.0,0.0,0.0,,,,,,,,,,
9.0,DET,SS,M.Killebrew,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,GB,WR,T.Montgomery,,,,,,,,,,0.0,,0.0,1.0,33.0,18.0,0.0,0.0,0.0,,,,,,,,,
9.0,DET,CB,D.Slay,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,GB,TE,R.Rodgers,,,,,,,,,,0.0,,,1.0,,5.0,0.0,0.0,,,,,,,,,,
9.0,GB,DEF,V.Biegel,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,DET,RB,D.Washington,,,,,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,,,,,,
9.0,DET,DE,J.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,DET,,T.Jones,,,,,,,,,,0.0,,,2.0,,29.0,0.0,0.0,,,,,,,,,,
9.0,GB,ILB,J.Ryan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,GB,DB,M.Evans,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,GB,DEF,D.Hart,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,GB,CB,J.Hawkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,DET,T,R.Wagner,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,
9.0,GB,DEF,K.King,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,DET,WR,B.Mihalik,,,,,,,,,,0.0,,,1.0,,-4.0,0.0,0.0,,,,,,,,,,
9.0,GB,WR,J.Williams,,,,,,,,,,0.0,,1.0,2.0,1.0,31.0,0.0,0.0,0.0,,,,,,,,,
9.0,DET,DEF,Ch.Washington,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,GB,WR,G.Allison,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
