week,team,position,player,team_defense_frec,team_defense_safe,team_puntret_tds,team_points_allowed,team_kickret_tds,team_defense_tds,team_defense_int,team_defense_sk,team_defense_two_pt_return,defense_two_pt_return,passing_yds,passing_twoptm,passing_ints,passing_tds,receiving_rec,receiving_yds,receiving_tds,receiving_twoptm,rushing_yds,rushing_tds,rushing_twoptm,fumbles_lost,kicking_xpmade,kicking_fgm_yds,defense_fgblk,defense_xpblk,defense_puntblk,fumbles_rec_tds
15.0,ARI,TE,T.Niklas,,,,,,,,,,0.0,,,,,3.0,41.0,0.0,0.0,,,,,,,,,,
15.0,ARI,WR,Ja.Brown,,,,,,,,,,0.0,,,,,1.0,9.0,0.0,0.0,,,,,,,,,,
15.0,ARI,DT,C.Peters,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,ARI,OLB,J.Bynes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,ARI,LB,C.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,ARI,WR,J.Nelson,,,,,,,,,,0.0,,,,,1.0,46.0,0.0,0.0,7.0,0.0,0.0,,,,,,,
15.0,WAS,DB,D.Swearinger,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,ARI,TE,G.Holmes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,ARI,C,E.Boehm,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,ARI,OG,A.Boone,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,ARI,SS,A.Bethea,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,WAS,OG,A.Kouandjio,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,WAS,TE,V.Davis,,,,,,,,,,0.0,,,,,2.0,18.0,0.0,0.0,,,,1.0,,,,,,
15.0,ARI,WR,C.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,ARI,DEF,B.Baker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,ARI,CB,J.Bethel,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,ARI,DE,F.Rucker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,WAS,TE,N.Paul,,,,,,,,,,0.0,,,,,1.0,11.0,0.0,0.0,,,,,,,,,,
15.0,ARI,DT,R.Nkemdiche,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,WAS,RB,L.Daniels,,,,,,,,,,0.0,,,,,,,,,2.0,0.0,0.0,,,,,,,
15.0,ARI,DEF,H.Reddick,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,WAS,T,M.Moses,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,WAS,OLB,R.Kerrigan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,WAS,WR,M.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,ARI,NT,R.Gunter,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,WAS,DEF,J.Holsey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,WAS,LS,N.Sundberg,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,WR,T.Lockett,,,,,,,,,,0.0,,,,,2.0,8.0,0.0,0.0,,,,,,,,,,
15.0,LA,K,G.Zuerlein,,,,,,,,,,0.0,,,,,,,,,,,,,4.0,67.0,,,,
15.0,LA,DEF,B.Countess,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,LA,OLB,C.Littleton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,QB,R.Wilson,,,,,,,,,,0.0,142.0,0.0,0.0,1.0,,,,,39.0,0.0,0.0,1.0,,,,,,
15.0,LA,OLB,C.Barwin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,RB,M.Davis,,,,,,,,,,0.0,,,,,2.0,20.0,0.0,0.0,19.0,0.0,0.0,,,,,,,
15.0,LA,OLB,A.Ogletree,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,
15.0,SEA,DB,T.McEvoy,,,,,,,,,,0.0,,,,,1.0,19.0,0.0,0.0,,,,1.0,,,,,,
15.0,LA,CB,L.Joyner,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,FS,B.McDougald,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,LA,RB,T.Gurley,,,,,,,,,,0.0,,,,,3.0,28.0,1.0,0.0,152.0,3.0,0.0,,,,,,,
15.0,LA,QB,J.Goff,,,,,,,,,,0.0,120.0,0.0,1.0,2.0,,,,,,,,0.0,,,,,,
15.0,LA,WR,S.Watkins,,,,,,,,,,0.0,,,,,2.0,14.0,0.0,0.0,,,,,,,,,,
15.0,LA,WR,R.Woods,,,,,,,,,,0.0,,,,,6.0,45.0,1.0,0.0,,,,,,,,,,
15.0,SEA,FS,E.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,LA,DT,E.Westbrooks,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,WR,D.Baldwin,,,,,,,,,,0.0,,,,,1.0,6.0,0.0,0.0,,,,,,,,,,
15.0,LA,DT,A.Donald,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,LA,WR,P.Cooper,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,DEF,D.Hill,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,P,J.Ryan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,LB,T.Garvin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,DB,B.Maxwell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,LA,OG,J.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,DE,M.Bennett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,LA,WR,C.Kupp,,,,,,,,,,0.0,,,,,2.0,21.0,0.0,0.0,,,,,,,,,,
15.0,LA,DEF,S.Ebukam,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,T,D.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,TE,J.Graham,,,,,,,,,,0.0,,,,,1.0,-1.0,0.0,0.0,,,,,,,,,,
15.0,LA,DEF,J.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,LA,DE,M.Longacre,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,LA,DT,M.Brockers,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,LA,DB,N.Robey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,,N.Thorpe,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,RB,J.McKissic,,,,,,,,,,0.0,,,,,3.0,38.0,0.0,0.0,20.0,0.0,0.0,,,,,,,
15.0,LA,DT,T.Walker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,TE,L.Willson,,,,,,,,,,0.0,,,,,1.0,26.0,1.0,0.0,,,,,,,,,,
15.0,SEA,WR,P.Richardson,,,,,,,,,,0.0,,,,,2.0,18.0,0.0,0.0,,,,,,,,,,
15.0,SEA,DT,J.Reed,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,MLB,B.Wagner,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,LA,RB,M.Brown,,,,,,,,,,0.0,,,,,,,,,45.0,0.0,0.0,,,,,,,
15.0,SEA,DEF,S.Griffin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,CB,J.Lane,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,LA,WR,T.Austin,,,,,,,,,,0.0,,,,,,,,,44.0,0.0,0.0,0.0,,,,,,
15.0,SEA,ILB,M.Wilhoite,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,LA,WR,G.Everett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,OG,G.Ifedi,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,LA,CB,T.Hill,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,TE,N.Vannett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,LA,CB,T.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,LA,DE,R.Quinn,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,LA,DEF,M.Fox,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,
15.0,SEA,T,L.Joeckel,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,LA,TE,T.Higbee,,,,,,,,,,0.0,,,,,1.0,12.0,0.0,0.0,,,,,,,,,,
15.0,LA,DB,M.Christian,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,WR,A.Darboh,,,,,,,,,,0.0,,,,,1.0,8.0,0.0,0.0,,,,,,,,,,
15.0,SEA,DE,F.Clark,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,LA,OT,R.Havenstein,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,
15.0,SEA,DEF,B.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,K,B.Walsh,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,
15.0,SEA,DE,S.Richardson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,LA,P,J.Hekker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,,P.Dawson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,LB,D.Alexander,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,DE,M.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,,D.Jordan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,CB,J.Coleman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SEA,,T.Ott,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,LA,QB,S.Mannion,,,,,,,,,,0.0,4.0,0.0,0.0,0.0,,,,,3.0,0.0,0.0,0.0,,,,,,
15.0,SEA,DT,Q.Jefferson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,LA,TE,D.Carrier,,,,,,,,,,0.0,,,,,1.0,4.0,0.0,0.0,,,,,,,,,,
15.0,LA,DEF,K.Peterson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,LA,DEF,T.Smart,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,LA,WR,M.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,LA,ILB,B.Hager,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,WR,J.Hollister,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,,T.Reilly,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,K,S.Gostkowski,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,78.0,,,,
15.0,PIT,RB,F.Toussaint,,,,,,,,,,0.0,,,,,,,,,3.0,0.0,0.0,,,,,,,
15.0,NE,ILB,E.Roberts,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PIT,RB,L.Bell,,,,,,,,,,0.0,,,,,5.0,48.0,0.0,0.0,117.0,1.0,0.0,,,,,,,
15.0,PIT,QB,B.Roethlisberger,,,,,,,,,,0.0,281.0,0.0,1.0,2.0,,,,,10.0,0.0,0.0,0.0,,,,,,
15.0,NE,ILB,D.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,DT,M.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,DE,L.Guy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PIT,G,D.DeCastro,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,FS,D.McCourty,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PIT,TE,J.James,,,,,,,,,,0.0,,,,,2.0,7.0,0.0,0.0,,,,,,,,,,
15.0,NE,SS,P.Chung,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PIT,P,J.Berry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,RB,D.Lewis,,,,,,,,,,0.0,,,,,1.0,13.0,0.0,0.0,67.0,1.0,0.0,,,,,,,
15.0,PIT,LB,S.Spence,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,QB,T.Brady,,,,,,,,,,0.0,298.0,1.0,1.0,1.0,,,,,-2.0,0.0,0.0,,,,,,,
15.0,NE,WR,P.Dorsett,,,,,,,,,,0.0,,,,,1.0,4.0,0.0,0.0,,,,,,,,,,
15.0,PIT,DEF,M.Hilton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PIT,DEF,T.Watt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PIT,DE,C.Heyward,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,WR,B.Cooks,,,,,,,,,,0.0,,,,,4.0,60.0,1.0,0.0,,,,,,,,,,
15.0,PIT,FS,M.Mitchell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PIT,CB,A.Burns,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,RB,R.Burkhead,,,,,,,,,,0.0,,,,,1.0,5.0,0.0,0.0,12.0,1.0,0.0,,,,,,,
15.0,PIT,WR,J.Smith-Schuster,,,,,,,,,,0.0,,,,,6.0,114.0,0.0,0.0,,,,,,,,,,
15.0,NE,CB,S.Gilmore,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,CB,M.Butler,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PIT,WR,A.Brown,,,,,,,,,,0.0,,,,,2.0,24.0,0.0,0.0,,,,,,,,,,
15.0,PIT,WR,M.Bryant,,,,,,,,,,0.0,,,,,4.0,59.0,1.0,0.0,,,,,,,,,,
15.0,NE,CB,E.Rowe,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PIT,WR,E.Rogers,,,,,,,,,,0.0,,,,,1.0,18.0,1.0,0.0,,,,,,,,,,
15.0,PIT,K,C.Boswell,,,,,,,,,,0.0,,,,,,,,,,,,,3.0,51.0,,,,
15.0,NE,TE,R.Gronkowski,,,,,,,,,,0.0,,,,,9.0,168.0,0.0,1.0,,,,,,,,,,
15.0,PIT,CB,S.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,RB,J.White,,,,,,,,,,0.0,,,,,2.0,8.0,0.0,0.0,,,,,,,,,,
15.0,PIT,CB,W.Gay,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,P,R.Allen,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,DB,J.Bademosi,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,DE,R.Jean Francois,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,DEF,D.Wise,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,DE,T.Flowers,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PIT,FB,R.Nix,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,WR,D.Amendola,,,,,,,,,,0.0,,,,,2.0,23.0,0.0,0.0,,,,,,,,,,
15.0,NE,WR,K.Britt,,,,,,,,,,0.0,,,,,1.0,7.0,0.0,0.0,,,,,,,,,,
15.0,PIT,DEF,C.Sutton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PIT,DT,L.Walton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PIT,DT,T.Alualu,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,CB,J.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,LB,N.Grigsby,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,DEF,E.Lee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PIT,RB,J.Conner,,,,,,,,,,0.0,,,,,,,,,13.0,0.0,0.0,,,,,,,
15.0,PIT,LB,L.Fort,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,TE,D.Allen,,,,,,,,,,0.0,,,,,1.0,10.0,0.0,0.0,,,,,,,,,,
15.0,PIT,ILB,V.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PIT,OLB,B.Dupree,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PIT,DT,J.Hargrave,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PIT,TE,X.Grimble,,,,,,,,,,0.0,,,,,1.0,8.0,0.0,0.0,,,,,,,,,,
15.0,PIT,OLB,T.Matakevich,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,FB,J.Develin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PIT,DE,S.Tuitt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,SS,J.Richards,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PIT,T,A.Villanueva,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,OLB,M.Flowers,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,WR,M.Slater,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NE,FS,D.Harmon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PIT,WR,D.Heyward-Bey,,,,,,,,,,0.0,,,,,1.0,3.0,0.0,0.0,,,,,,,,,,
15.0,TEN,,T.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,TEN,K,R.Succop,,,,,,,,,,0.0,,,,,,,,,,,,,2.0,121.0,,,,
15.0,SF,RB,M.Breida,,,,,,,,,,0.0,,,,,,,,,16.0,0.0,0.0,,,,,,,
15.0,TEN,SS,J.Cyprien,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SF,RB,C.Hyde,,,,,,,,,,0.0,,,,,2.0,14.0,0.0,0.0,25.0,0.0,0.0,,,,,,,
15.0,TEN,DEF,A.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SF,FB,K.Juszczyk,,,,,,,,,,0.0,,,,,2.0,16.0,0.0,0.0,,,,,,,,,,
15.0,SF,QB,J.Garoppolo,,,,,,,,,,0.0,381.0,0.0,0.0,1.0,1.0,-6.0,0.0,0.0,,,,,,,,,,
15.0,TEN,ILB,A.Williamson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SF,WR,M.Goodwin,,,,,,,,,,0.0,,,,,10.0,114.0,0.0,0.0,10.0,0.0,0.0,,,,,,,
15.0,SF,WR,A.Robinson,,,,,,,,,,0.0,,,,,1.0,3.0,0.0,0.0,,,,,,,,,,
15.0,TEN,CB,L.Ryan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,TEN,ILB,W.Woodyard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SF,WR,T.Taylor,,,,,,,,,,0.0,,,,,4.0,40.0,0.0,0.0,,,,,,,,,,
15.0,TEN,CB,L.Sims,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,TEN,DEF,J.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SF,TE,G.Celek,,,,,,,,,,0.0,,,,,3.0,63.0,1.0,0.0,,,,,,,,,,
15.0,SF,,R.Gould,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,257.0,,,,
15.0,SF,P,B.Pinion,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,TEN,QB,M.Mariota,,,,,,,,,,0.0,241.0,0.0,0.0,2.0,,,,,4.0,0.0,0.0,,,,,,,
15.0,SF,DT,T.Carradine,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SF,DE,D.Buckner,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SF,DEF,S.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,TEN,RB,D.Murray,,,,,,,,,,0.0,,,,,1.0,4.0,0.0,0.0,59.0,0.0,0.0,,,,,,,
15.0,SF,,K.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,TEN,P,B.Kern,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,TEN,SAF,K.Byard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,TEN,OLB,B.Orakpo,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,TEN,DE,J.Casey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SF,FS,E.Reid,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SF,MLB,B.Coyle,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SF,CB,D.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,TEN,WR,J.Smith,,,,,,,,,,0.0,,,,,1.0,5.0,0.0,0.0,,,,,,,,,,
15.0,TEN,RB,D.Henry,,,,,,,,,,0.0,,,,,2.0,9.0,0.0,0.0,19.0,0.0,0.0,,,,,,,
15.0,TEN,TE,L.Stocker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SF,DEF,A.Witherspoon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,TEN,RB,T.Taylor,,,,,,,,,,0.0,,,,,,,,,8.0,0.0,0.0,,,,,,,
15.0,TEN,WR,R.Matthews,,,,,,,,,,0.0,,,,,6.0,95.0,1.0,0.0,,,,,,,,,,
15.0,TEN,TE,D.Walker,,,,,,,,,,0.0,,,,,5.0,37.0,1.0,0.0,,,,1.0,,,,,,
15.0,SF,DEF,R.Foster,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SF,DEF,E.Lee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,TEN,LB,K.Dodd,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,TEN,DB,B.McCain,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SF,WR,K.Bourne,,,,,,,,,,0.0,,,,,4.0,85.0,0.0,0.0,,,,,,,,,,
15.0,TEN,SS,D.Searcy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,TEN,OLB,E.Walden,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,TEN,NT,S.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,TEN,NT,A.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SF,WR,G.Kittle,,,,,,,,,,0.0,,,,,4.0,52.0,0.0,0.0,,,,,,,,,,
15.0,SF,DEF,A.Colbert,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,
15.0,SF,TE,L.Paulsen,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SF,OLB,M.Nzeocha,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,TEN,WR,C.Davis,,,,,,,,,,0.0,,,,,3.0,28.0,0.0,0.0,,,,,,,,,,
15.0,TEN,WR,E.Decker,,,,,,,,,,0.0,,,,,5.0,63.0,0.0,0.0,,,,,,,,,,
15.0,SF,OLB,E.Dumervil,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SF,DT,S.Day,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SF,DE,C.Marsh,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,TEN,LB,D.Bates,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SF,DB,L.Hall,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,TEN,OG,Q.Spain,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,SF,DT,E.Mitchell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,OAK,,G.Tavecchio,,,,,,,,,,0.0,,,,,,,,,,,,,2.0,39.0,,,,
15.0,DAL,RB,A.Morris,,,,,,,,,,0.0,,,,,2.0,0.0,0.0,0.0,61.0,0.0,0.0,,,,,,,
15.0,OAK,DEF,T.Hester,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,OAK,DEF,M.Lee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,OAK,CB,D.McDonald,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,DAL,WR,T.Williams,,,,,,,,,,0.0,,,,,3.0,19.0,0.0,0.0,,,,,,,,,,
15.0,DAL,QB,D.Prescott,,,,,,,,,,0.0,212.0,0.0,2.0,0.0,,,,,32.0,1.0,0.0,,,,,,,
15.0,OAK,SS,T.Carrie,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,OAK,DB,R.Nelson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,DAL,TE,J.Witten,,,,,,,,,,0.0,,,,,4.0,47.0,0.0,0.0,,,,,,,,,,
15.0,OAK,SAF,K.Joseph,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,OAK,ILB,N.Bowman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,OAK,DEF,N.Morrow,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,OAK,DB,S.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,DAL,WR,D.Bryant,,,,,,,,,,0.0,,,,,2.0,59.0,0.0,0.0,-4.0,0.0,0.0,,,,,,,
15.0,DAL,DEF,J.Lewis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,OAK,,M.Lynch,,,,,,,,,,0.0,,,,,3.0,16.0,0.0,0.0,76.0,0.0,0.0,,,,,,,
15.0,DAL,MLB,A.Hitchens,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,DAL,DT,T.Crawford,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,DAL,DT,M.Collins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,OAK,WR,M.Crabtree,,,,,,,,,,0.0,,,,,7.0,39.0,2.0,0.0,,,,0.0,,,,,,
15.0,OAK,QB,D.Carr,,,,,,,,,,0.0,171.0,0.0,0.0,2.0,,,,,47.0,0.0,0.0,1.0,,,,,,
15.0,OAK,P,M.King,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,DAL,WR,N.Brown,,,,,,,,,,0.0,,,,,1.0,8.0,0.0,0.0,,,,,,,,,,
15.0,DAL,RB,R.Smith,,,,,,,,,,0.0,,,,,3.0,21.0,0.0,0.0,13.0,1.0,0.0,,,,,,,
15.0,DAL,K,D.Bailey,,,,,,,,,,0.0,,,,,,,,,,,,,2.0,64.0,,,,
