week,team,position,player,team_defense_frec,team_defense_safe,team_puntret_tds,team_points_allowed,team_kickret_tds,team_defense_tds,team_defense_int,team_defense_sk,team_defense_two_pt_return,defense_two_pt_return,kicking_fgm_yds,kicking_xpmade,passing_yds,passing_twoptm,passing_ints,passing_tds,receiving_rec,receiving_yds,receiving_tds,receiving_twoptm,rushing_yds,rushing_tds,rushing_twoptm,fumbles_lost,defense_fgblk,fumbles_rec_tds,defense_xpblk,defense_puntblk,defense_safe
8.0,DAL,FB,K.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DAL,CB,B.Benwikere,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,
8.0,DAL,DEF,J.Lewis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,WAS,WR,J.Doctson,,,,,,,,,,0.0,,,,,,,1.0,1.0,1.0,0.0,,,,,,,,,
8.0,WAS,WR,J.Holsey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DAL,WR,R.Switzer,,,,,,,,,,0.0,,,,,,,1.0,7.0,0.0,0.0,,,,,,,,,
8.0,WAS,DEF,F.Moreau,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,WAS,LB,C.Carter,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,WAS,LS,N.Sundberg,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,WAS,DT,S.McGee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DAL,SS,K.Frazier,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DAL,DE,B.Mayowa,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DAL,DEF,T.Charlton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DET,P,S.Martin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DET,CB,N.Lawson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PIT,WR,J.Smith-Schuster,,,,,,,,,,0.0,,,,,,,7.0,193.0,1.0,0.0,,,,,,,,,
8.0,PIT,QB,B.Roethlisberger,,,,,,,,,,0.0,,,317.0,0.0,1.0,1.0,,,,,-2.0,0.0,0.0,,,,,,
8.0,DET,DB,T.Wilson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PIT,RB,L.Bell,,,,,,,,,,0.0,,,,,,,2.0,5.0,0.0,0.0,76.0,1.0,0.0,1.0,,,,,
8.0,PIT,WR,E.Rogers,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PIT,K,C.Boswell,,,,,,,,,,0.0,72.0,2.0,,,,,,,,,,,,,,,,,
8.0,DET,RB,A.Abdullah,,,,,,,,,,0.0,,,,,,,3.0,11.0,0.0,0.0,27.0,0.0,0.0,,,,,,
8.0,PIT,FS,M.Mitchell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DET,WR,M.Jones,,,,,,,,,,0.0,,,,,,,6.0,128.0,0.0,0.0,,,,,,,,,
8.0,PIT,CB,A.Burns,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,
8.0,DET,QB,M.Stafford,,,,,,,,,,0.0,,,423.0,0.0,0.0,0.0,,,,,11.0,0.0,0.0,,,,,,
8.0,DET,WR,G.Tate,,,,,,,,,,0.0,,,,,,,7.0,86.0,0.0,0.0,,,,1.0,,,,,
8.0,PIT,ILB,R.Shazier,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PIT,ILB,V.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PIT,CB,J.Haden,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DET,,T.Jones,,,,,,,,,,0.0,,,,,,,4.0,88.0,0.0,0.0,,,,,,,,,
8.0,PIT,OLB,B.Dupree,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DET,RB,D.Washington,,,,,,,,,,0.0,,,,,,,1.0,4.0,0.0,0.0,12.0,0.0,0.0,,,,,,
8.0,DET,TE,E.Ebron,,,,,,,,,,0.0,,,,,,,2.0,58.0,0.0,0.0,,,,,,,,,
8.0,PIT,CB,S.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DET,WR,B.Mihalik,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DET,C,T.Swanson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PIT,DT,T.Alualu,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PIT,DEF,M.Hilton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DET,K,M.Prater,,,,,,,,,,0.0,189.0,0.0,,,,,,,,,,,,,,,,,
8.0,DET,DEF,J.Reeves-Maybin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PIT,TE,J.James,,,,,,,,,,0.0,,,,,,,2.0,42.0,0.0,0.0,,,,,,,,,
8.0,DET,FS,G.Quin,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,
8.0,PIT,FB,R.Nix,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PIT,WR,A.Brown,,,,,,,,,,0.0,,,,,,,5.0,70.0,0.0,0.0,,,,,,,,,
8.0,PIT,DEF,T.Watt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PIT,DE,C.Heyward,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DET,DEF,J.Valoaga,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DET,DT,A.Robinson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PIT,P,J.Berry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DET,WR,J.Agnew,,,,,,,,,,0.0,,,,,,,1.0,12.0,0.0,0.0,,,,,,,,,
8.0,DET,WR,M.Roberts,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PIT,OLB,T.Matakevich,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PIT,DT,J.Hargrave,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PIT,DT,L.Walton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DET,RB,T.Riddick,,,,,,,,,,0.0,,,,,,,2.0,24.0,0.0,0.0,21.0,0.0,0.0,,,,,,
8.0,DET,CB,D.Slay,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DET,OLB,T.Whitehead,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PIT,RB,J.Conner,,,,,,,,,,0.0,,,,,,,,,,,1.0,0.0,0.0,,,,,,
8.0,DET,DEF,J.Ledbetter,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PIT,WR,J.Hunter,,,,,,,,,,0.0,,,,,,,1.0,7.0,0.0,0.0,,,,,,,,,
8.0,DET,SS,M.Killebrew,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DET,CB,Q.Diggs,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PIT,G,D.DeCastro,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DET,DT,A.Zettel,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DET,TE,D.Fells,,,,,,,,,,0.0,,,,,,,1.0,12.0,0.0,0.0,,,,,,,,,
8.0,PIT,WR,D.Heyward-Bey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DET,DEF,J.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DET,DE,C.Washington,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PIT,SS,R.Golden,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DET,DT,K.Thornton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DET,DE,E.Ansah,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DET,DT,A.Spence,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PIT,T,A.Villanueva,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,KC,K,H.Butker,,,,,,,,,,0.0,193.0,2.0,,,,,,,,,,,,,,,,,
8.0,KC,OLB,J.Houston,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DEN,RB,C.Anderson,,,,,,,,,,0.0,,,,,,,1.0,7.0,0.0,0.0,78.0,0.0,0.0,,,,,,
8.0,DEN,QB,T.Siemian,,,,,,,,,,0.0,,,198.0,0.0,3.0,1.0,,,,,20.0,0.0,0.0,,,,,,
8.0,DEN,WR,B.Fowler,,,,,,,,,,0.0,,,,,,,2.0,35.0,0.0,0.0,,,,,,,,,
8.0,DEN,WR,D. Thomas,,,,,,,,,,0.0,,,,,,,5.0,66.0,0.0,0.0,,,,,,,,,
8.0,KC,WR,T.Hill,,,,,,,,,,0.0,,,0.0,0.0,1.0,0.0,2.0,38.0,0.0,0.0,,,,,,,,,
8.0,DEN,P,R.Dixon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,KC,CB,E.Murray,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,KC,RB,K.Hunt,,,,,,,,,,0.0,,,,,,,3.0,22.0,0.0,0.0,46.0,0.0,0.0,,,,,,
8.0,DEN,LB,S.Ray,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,KC,QB,A.Smith,,,,,,,,,,0.0,,,202.0,0.0,0.0,1.0,,,,,33.0,0.0,0.0,1.0,,,,,
8.0,DEN,DB,W.Parks,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,KC,TE,T.Kelce,,,,,,,,,,0.0,,,,,,,7.0,133.0,1.0,0.0,,,,,,,,,
8.0,DEN,,S.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DEN,OLB,V.Miller,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DEN,WR,I.McKenzie,,,,,,,,,,0.0,,,,,,,,,,,,,,1.0,,,,,
8.0,KC,P,D.Colquitt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,KC,OLB,K.Pierre-Louis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,KC,SS,R.Parker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DEN,RB,J.Charles,,,,,,,,,,0.0,,,,,,,1.0,5.0,0.0,0.0,39.0,0.0,0.0,1.0,,,,,
8.0,KC,ILB,D.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,KC,CB,M.Peters,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,
8.0,DEN,WR,C.Latimer,,,,,,,,,,0.0,,,,,,,2.0,15.0,0.0,0.0,,,,,,,,,
8.0,KC,DT,R.Nunez-Roches,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,KC,OLB,D.Ford,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DEN,TE,A.Derby,,,,,,,,,,0.0,,,,,,,2.0,21.0,1.0,0.0,,,,,,,,,
8.0,DEN,FS,B.Roby,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DEN,FS,J.Simmons,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DEN,LB,K.Edebali,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DEN,LB,Z.Anderson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DEN,CB,A.Talib,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DEN,TE,V.Green,,,,,,,,,,0.0,,,,,,,1.0,16.0,0.0,0.0,,,,,,,,,
8.0,DEN,TE,J.Heuerman,,,,,,,,,,0.0,,,,,,,1.0,11.0,0.0,0.0,,,,,,,,,
8.0,KC,WR,A.Wilson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DEN,FS,D.Stewart,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,KC,TE,R.Travis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,KC,DB,D.Sorensen,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,KC,DT,C.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,KC,ILB,R.Ragland,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,KC,NT,B.Logan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,KC,DE,A.Bailey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DEN,RB,D.Booker,,,,,,,,,,0.0,,,,,,,3.0,14.0,0.0,0.0,40.0,1.0,0.0,,,,,,
8.0,DEN,K,B.McManus,,,,,,,,,,0.0,61.0,1.0,,,,,,,,,,,,,,,,,
8.0,KC,FB,A.Sherman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DEN,DE,D.Wolfe,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DEN,ILB,B.Marshall,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,KC,DEF,J.Chesson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DEN,WR,J.Taylor,,,,,,,,,,0.0,,,,,,,1.0,8.0,0.0,0.0,,,,,,,,,
8.0,DEN,OLB,S.Barrett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DEN,DT,D.Peko,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,
8.0,DEN,DEF,J.Garcia-Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,KC,,A.Hunt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,KC,WR,D.Robinson,,,,,,,,,,0.0,,,,,,,1.0,5.0,0.0,0.0,,,,,,,,,
8.0,KC,TE,D.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,KC,WR,D.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,
8.0,DEN,FB,A.Janovich,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DEN,CB,C.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,KC,RB,C.West,,,,,,,,,,0.0,,,,,,,1.0,4.0,0.0,0.0,,,,,,,,,
8.0,KC,DEF,U.Eligwe,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,KC,CB,K.Acker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DEN,T,M.Watson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DEN,DT,A.Gotsis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,KC,DEF,T.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,KC,CB,S.Nelson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,KC,T,E.Fisher,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DEN,C,M.Paradis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,KC,DEF,T.Kpassagnon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
