week,team,position,player,team_defense_frec,team_defense_safe,team_puntret_tds,team_points_allowed,team_kickret_tds,team_defense_tds,team_defense_int,team_defense_sk,team_defense_two_pt_return,defense_two_pt_return,kicking_fgm_yds,kicking_xpmade,receiving_rec,rushing_yds,receiving_yds,receiving_tds,rushing_tds,receiving_twoptm,rushing_twoptm,passing_yds,passing_twoptm,passing_ints,passing_tds,fumbles_lost
2.0,DAL,WR,B.Butler,,,,,,,,,,0.0,,,1.0,,18.0,0.0,,0.0,,,,,,
2.0,DEN,WR,I.McKenzie,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DAL,RB,R.Smith,,,,,,,,,,0.0,,,,8.0,,,0.0,,0.0,,,,,
2.0,DAL,DE,B.Mayowa,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DEN,CB,A.Talib,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DEN,DB,W.Parks,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DEN,OLB,V.Miller,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DAL,DT,S.Paea,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DEN,TE,J.Heuerman,,,,,,,,,,0.0,,,1.0,,15.0,0.0,,0.0,,,,,,
2.0,DAL,DT,T.Crawford,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DEN,TE,A.Derby,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DEN,FS,B.Roby,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DEN,DT,D.Peko,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DEN,LB,K.Edebali,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DAL,OG,L.Collins,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DEN,P,R.Dixon,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DEN,NT,K.Peko,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DAL,OLB,K.Wilber,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DAL,DE,C.Tapper,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DAL,DEF,T.Charlton,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DAL,WR,R.Switzer,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DEN,LS,C.Kreiter,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DAL,T,T.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DEN,OLB,C.Nelson,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,WAS,K,D.Hopkins,,,,,,,,,,0.0,63.0,3.0,,,,,,,,,,,,
2.0,LA,QB,J.Goff,,,,,,,,,,0.0,,,,1.0,,,0.0,,0.0,224.0,0.0,1.0,1.0,0.0
2.0,LA,WR,T.Austin,,,,,,,,,,0.0,,,1.0,3.0,5.0,0.0,0.0,0.0,0.0,,,,,
2.0,WAS,DEF,M.Ioannidis,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,WAS,DB,D.Swearinger,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LA,RB,T.Gurley,,,,,,,,,,0.0,,,3.0,88.0,48.0,1.0,1.0,0.0,0.0,,,,,1.0
2.0,WAS,CB,K.Fuller,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,WAS,LB,Z.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LA,WR,C.Kupp,,,,,,,,,,0.0,,,3.0,,33.0,0.0,,0.0,,,,,,
2.0,LA,WR,G.Everett,,,,,,,,,,0.0,,,3.0,,95.0,0.0,,0.0,,,,,,
2.0,WAS,ILB,M.Foster,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LA,TE,T.Higbee,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LA,P,J.Hekker,,,,,,,,,,0.0,,,,,,,,,,28.0,0.0,0.0,0.0,
2.0,LA,OLB,M.Barron,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,WAS,RB,R.Kelley,,,,,,,,,,0.0,,,,78.0,,,0.0,,0.0,,,,,
2.0,LA,OLB,A.Ogletree,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LA,DT,M.Brockers,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,WAS,QB,K.Cousins,,,,,,,,,,0.0,,,,7.0,,,0.0,,0.0,179.0,0.0,0.0,1.0,0.0
2.0,WAS,TE,J.Reed,,,,,,,,,,0.0,,,6.0,,48.0,0.0,,0.0,,,,,,0.0
2.0,LA,CB,L.Joyner,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,WAS,WR,T.Pryor,,,,,,,,,,0.0,,,2.0,,31.0,0.0,,0.0,,,,,,
2.0,LA,DB,N.Robey,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LA,SS,M.Alexander,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LA,DE,R.Quinn,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LA,DEF,M.Fox,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,WAS,WR,J.Crowder,,,,,,,,,,0.0,,,4.0,,47.0,0.0,,0.0,,,,,,
2.0,LA,DT,T.Walker,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LA,DE,M.Longacre,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LA,CB,T.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LA,WR,P.Cooper,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,WAS,LB,C.Carter,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,WAS,CB,B.Breeland,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LA,WR,S.Watkins,,,,,,,,,,0.0,,,2.0,,30.0,0.0,,0.0,,,,,,
2.0,LA,DEF,B.Countess,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,WAS,RB,S.Perine,,,,,,,,,,0.0,,,1.0,67.0,0.0,0.0,0.0,0.0,0.0,,,,,
2.0,WAS,RB,C.Thompson,,,,,,,,,,0.0,,,3.0,77.0,29.0,0.0,2.0,0.0,0.0,,,,,0.0
2.0,LA,OT,R.Havenstein,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,WAS,DB,J.Norman,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,WAS,DT,T.McClain,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2.0,WAS,WR,J.Doctson,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LA,K,G.Zuerlein,,,,,,,,,,0.0,72.0,2.0,,,,,,,,,,,,
2.0,LA,DT,E.Westbrooks,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LA,OLB,C.Littleton,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LA,OLB,C.Barwin,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,WAS,P,T.Way,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,WAS,CB,D.Everett,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,WAS,LB,P.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LA,WR,R.Woods,,,,,,,,,,0.0,,,1.0,,8.0,0.0,,0.0,,,,,,
2.0,WAS,DEF,M.Nicholson,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,WAS,,J.Galette,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LA,RB,M.Brown,,,,,,,,,,0.0,,,1.0,,-4.0,0.0,,0.0,,,,,,
2.0,LA,,J.Sullivan,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2.0,WAS,OLB,R.Kerrigan,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LA,TE,D.Carrier,,,,,,,,,,0.0,,,1.0,,9.0,0.0,,0.0,,,,,,
2.0,WAS,WR,R.Grant,,,,,,,,,,0.0,,,1.0,,11.0,1.0,,0.0,,,,,,
2.0,WAS,LS,N.Sundberg,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LA,DT,A.Donald,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LA,DB,Co.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,WAS,OLB,M.Spaight,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LA,DEF,S.Ebukam,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LA,DEF,T.Smart,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,WAS,TE,V.Davis,,,,,,,,,,0.0,,,1.0,,13.0,0.0,,0.0,,,,,,
2.0,LA,WR,J.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,WAS,DEF,J.Allen,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LA,G,R.Saffold,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LA,WR,J.Reynolds,,,,,,,,,,0.0,,,1.0,,28.0,0.0,,0.0,,,,,,
2.0,WAS,T,T.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,WAS,DEF,F.Moreau,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SF,P,B.Pinion,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SEA,QB,R.Wilson,,,,,,,,,,0.0,,,,34.0,,,0.0,,0.0,198.0,0.0,0.0,1.0,0.0
2.0,SF,FS,E.Reid,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SEA,RB,T.Rawls,,,,,,,,,,0.0,,,,4.0,,,0.0,,0.0,,,,,0.0
2.0,SF,DE,D.Buckner,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SF,SS,J.Ward,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SEA,RB,C.Prosise,,,,,,,,,,0.0,,,3.0,,22.0,0.0,,0.0,,,,,,
2.0,SF,SS,J.Tartt,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SEA,TE,J.Graham,,,,,,,,,,0.0,,,1.0,,1.0,0.0,,0.0,,,,,,
2.0,SF,DEF,S.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SF,OLB,E.Dumervil,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SF,CB,D.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SEA,WR,D.Baldwin,,,,,,,,,,0.0,,,6.0,,44.0,0.0,,0.0,,,,,,
2.0,SEA,WR,P.Richardson,,,,,,,,,,0.0,,,2.0,,19.0,1.0,,0.0,,,,,,
2.0,SEA,RB,C.Carson,,,,,,,,,,0.0,,,1.0,93.0,7.0,0.0,0.0,0.0,0.0,,,,,
2.0,SF,,K.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SF,OLB,R.Armstrong,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SF,DE,A.Armstead,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SEA,WR,T.Lockett,,,,,,,,,,0.0,,,6.0,,64.0,0.0,,0.0,,,,,,
2.0,SF,DT,T.Carradine,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SEA,K,B.Walsh,,,,,,,,,,0.0,52.0,0.0,,,,,,,,,,,,
2.0,SEA,MLB,B.Wagner,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2.0,SEA,OLB,K.Wright,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SF,RB,C.Hyde,,,,,,,,,,0.0,,,3.0,124.0,19.0,0.0,0.0,0.0,0.0,,,,,
2.0,SF,QB,B.Hoyer,,,,,,,,,,0.0,,,,,,,,,,99.0,0.0,1.0,0.0,
2.0,SF,WR,M.Goodwin,,,,,,,,,,0.0,,,3.0,,26.0,0.0,,0.0,,,,,,
2.0,SEA,DE,F.Clark,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SEA,SS,K.Chancellor,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SEA,DE,S.Richardson,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SF,ILB,N.Bowman,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SF,OLB,A.Lynch,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SEA,DB,D.McDonald,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SF,WR,T.Taylor,,,,,,,,,,0.0,,,2.0,,6.0,0.0,,0.0,,,,,,
2.0,SEA,P,J.Ryan,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SEA,CB,R.Sherman,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2.0,SEA,WR,A.Darboh,,,,,,,,,,0.0,,,1.0,,16.0,0.0,,0.0,,,,,,
2.0,SF,CB,R.Robinson,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SEA,DB,T.McEvoy,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SF,WR,V.Bolden,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SEA,DT,J.Reed,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SF,WR,G.Kittle,,,,,,,,,,0.0,,,2.0,,13.0,0.0,,0.0,,,,,,
2.0,SEA,ILB,M.Wilhoite,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SF,DT,E.Mitchell,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SF,DEF,D.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SEA,TE,L.Willson,,,,,,,,,,0.0,,,3.0,,25.0,0.0,,0.0,,,,,,
2.0,SEA,FS,B.McDougald,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SF,WR,P.Garcon,,,,,,,,,,0.0,,,3.0,,26.0,0.0,,0.0,,,,,,
2.0,SEA,FS,E.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SEA,CB,J.Lane,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SEA,DE,M.Bennett,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SF,RB,M.Breida,,,,,,,,,,0.0,,,1.0,35.0,3.0,0.0,0.0,0.0,0.0,,,,,
2.0,SF,,R.Gould,,,,,,,,,,0.0,111.0,0.0,,,,,,,,,,,,
2.0,SEA,DE,C.Avril,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SF,LB,D.Watson,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SEA,CB,J.Coleman,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SF,FB,K.Juszczyk,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SEA,OG,G.Ifedi,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SF,C,D.Kilgore,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SF,DEF,A.Colbert,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SF,OLB,E.Harold,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SEA,OG,J.Britt,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SF,TE,G.Celek,,,,,,,,,,0.0,,,1.0,,6.0,0.0,,0.0,,,,,,
2.0,SF,,R.Mostert,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,SEA,WR,S.Griffin,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,GB,K,M.Crosby,,,,,,,,,,0.0,28.0,2.0,,,,,,,,,,,,
2.0,ATL,WR,A.Roberts,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,GB,DEF,J.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,ATL,RB,D.Freeman,,,,,,,,,,0.0,,,2.0,84.0,16.0,0.0,2.0,0.0,0.0,,,,,
2.0,GB,FS,H.Clinton-Dix,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,GB,DB,K.Brice,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,ATL,WR,Ju.Jones,,,,,,,,,,0.0,,,5.0,,108.0,0.0,,0.0,,,,,,
2.0,ATL,QB,M.Ryan,,,,,,,,,,0.0,,,,8.0,,,0.0,,0.0,252.0,0.0,0.0,1.0,
2.0,GB,ILB,J.Ryan,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,GB,OLB,N.Perry,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,GB,CB,D.Randall,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,ATL,WR,T.Gabriel,,,,,,,,,,0.0,,,2.0,7.0,14.0,0.0,0.0,0.0,0.0,,,,,
2.0,ATL,RB,T.Coleman,,,,,,,,,,0.0,,,2.0,42.0,3.0,1.0,0.0,0.0,0.0,,,,,
2.0,GB,SS,M.Burnett,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,ATL,K,M.Bryant,,,,,,,,,,0.0,104.0,4.0,,,,,,,,,,,,
2.0,ATL,P,M.Bosher,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,ATL,DB,B.Poole,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,GB,QB,A.Rodgers,,,,,,,,,,0.0,,,,8.0,,,0.0,,0.0,343.0,0.0,1.0,2.0,1.0
2.0,GB,WR,D.Adams,,,,,,,,,,0.0,,,8.0,,99.0,1.0,,0.0,,,,,,
2.0,GB,WR,T.Montgomery,,,,,,,,,,0.0,,,6.0,35.0,75.0,1.0,1.0,0.0,0.0,,,,,
2.0,ATL,FS,R.Allen,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,GB,WR,R.Cobb,,,,,,,,,,0.0,,,6.0,10.0,60.0,0.0,0.0,0.0,0.0,,,,,
2.0,ATL,SS,K.Neal,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,GB,FB,A.Ripkowski,,,,,,,,,,0.0,,,1.0,,2.0,0.0,,0.0,,,,,,
2.0,ATL,DE,D.Shelby,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,GB,TE,R.Rodgers,,,,,,,,,,0.0,,,2.0,,22.0,0.0,,0.0,,,,,,
2.0,GB,TE,M.Bennett,,,,,,,,,,0.0,,,5.0,,47.0,0.0,,0.0,,,,,,
2.0,ATL,OLB,D.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,ATL,DE,J.Crawford,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,ATL,DE,A.Clayborn,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,ATL,WR,M.Sanu,,,,,,,,,,0.0,,,5.0,,85.0,0.0,,0.0,,,,,,
2.0,GB,ILB,C.Matthews,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,GB,LB,J.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,GB,WR,T.Davis,,,,,,,,,,0.0,,,1.0,,9.0,0.0,,0.0,,,,,,
2.0,GB,C,C.Linsley,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,GB,RB,J.Williams,,,,,,,,,,0.0,,,1.0,6.0,5.0,0.0,0.0,0.0,0.0,,,,,
2.0,ATL,NT,D.Poe,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,ATL,DEF,D.Riley,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,GB,P,J.Vogel,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,GB,OLB,K.Fackrell,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,ATL,SS,K.Ishmael,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,GB,DE,Q.Dial,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,GB,CB,Q.Rollins,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,GB,CB,D.House,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,ATL,WR,J.Hardy,,,,,,,,,,0.0,,,1.0,,19.0,0.0,,0.0,,,,,,
2.0,GB,DEF,K.King,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,ATL,OLB,D.Campbell,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,GB,WR,G.Allison,,,,,,,,,,0.0,,,3.0,,24.0,0.0,,0.0,,,,,,
2.0,ATL,CB,R.Alford,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,ATL,CB,D.Trufant,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2.0,GB,,J.McCray,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,GB,ILB,B.Martinez,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,ATL,TE,A.Hooper,,,,,,,,,,0.0,,,2.0,,7.0,0.0,,0.0,,,,,,
2.0,ATL,WR,T.McKinley,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,GB,NT,K.Clark,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,GB,WR,J.Janis,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,GB,TE,L.Kendricks,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,ATL,LB,V.Beasley,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,GB,OT,K.Murphy,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,GB,DE,D.Lowry,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,GB,DB,M.Evans,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,ATL,G,A.Levitre,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYG,K,A.Rosas,,,,,,,,,,0.0,25.0,1.0,,,,,,,,,,,,
2.0,NYG,SS,N.Berhe,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DET,DEF,J.Agnew,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYG,DE,K.Wynn,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYG,OLB,D.Kennard,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2.0,NYG,CB,D.Rodgers-Cromartie,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DET,RB,A.Abdullah,,,,,,,,,,0.0,,,,86.0,,,0.0,,0.0,,,,,
2.0,NYG,FS,L.Collins,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DET,QB,M.Stafford,,,,,,,,,,0.0,,,,23.0,,,0.0,,0.0,122.0,0.0,0.0,2.0,1.0
2.0,DET,TE,E.Ebron,,,,,,,,,,0.0,,,5.0,,42.0,1.0,,0.0,,,,,,
2.0,NYG,DEF,D.Tomlinson,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DET,TE,D.Fells,,,,,,,,,,0.0,,,1.0,,3.0,0.0,,0.0,,,,,,
2.0,NYG,WR,D.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DET,P,J.Locke,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DET,OLB,T.Whitehead,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DET,DB,T.Wilson,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYG,RB,P.Perkins,,,,,,,,,,0.0,,,2.0,10.0,12.0,0.0,0.0,0.0,0.0,,,,,
2.0,DET,DT,H.Ngata,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYG,QB,E.Manning,,,,,,,,,,0.0,,,,,,,,,,239.0,0.0,1.0,1.0,0.0
2.0,NYG,RB,S.Vereen,,,,,,,,,,0.0,,,3.0,28.0,27.0,0.0,0.0,0.0,0.0,,,,,
2.0,NYG,P,B.Wing,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DET,WR,M.Jones,,,,,,,,,,0.0,,,1.0,,27.0,1.0,,0.0,,,,,,
2.0,NYG,SAF,D.Thompson,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYG,CB,E.Apple,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DET,T,G.Robinson,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DET,RB,T.Riddick,,,,,,,,,,0.0,,,3.0,20.0,17.0,0.0,0.0,0.0,0.0,,,,,
2.0,NYG,DB,R.Cockrell,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYG,DT,D.Harrison,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DET,K,M.Prater,,,,,,,,,,0.0,56.0,3.0,,,,,,,,,,,,
2.0,DET,FS,G.Quin,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYG,WR,S.Shepard,,,,,,,,,,0.0,,,2.0,7.0,23.0,0.0,0.0,0.0,0.0,,,,,
2.0,NYG,WR,O.Beckham,,,,,,,,,,0.0,,,4.0,,36.0,0.0,,0.0,,,,,,
2.0,DET,CB,D.Slay,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYG,WR,R.Lewis,,,,,,,,,,0.0,,,2.0,,13.0,0.0,,0.0,,,,,,
2.0,DET,MLB,P.Worrilow,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYG,TE,R.Ellison,,,,,,,,,,0.0,,,2.0,,21.0,0.0,,0.0,,,,,,
2.0,DET,DE,E.Ansah,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DET,DEF,J.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DET,CB,Q.Diggs,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYG,WR,E.Engram,,,,,,,,,,0.0,,,4.0,,49.0,1.0,,0.0,,,,,,
2.0,DET,WR,G.Tate,,,,,,,,,,0.0,,,4.0,,25.0,0.0,,0.0,,,,,,
2.0,NYG,DE,J.Pierre-Paul,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DET,C,G.Glasgow,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYG,OG,J.Pugh,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DET,RB,D.Washington,,,,,,,,,,0.0,,,,9.0,,,0.0,,0.0,,,,,
2.0,NYG,RB,O.Darkwa,,,,,,,,,,0.0,,,1.0,17.0,3.0,0.0,0.0,0.0,0.0,,,,,
2.0,DET,DT,A.Robinson,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYG,OLB,J.Casillas,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DET,WR,K.Golladay,,,,,,,,,,0.0,,,1.0,,8.0,0.0,,0.0,,,,,,
2.0,DET,DEF,M.Roberts,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DET,DEF,J.Ledbetter,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYG,WR,B.Marshall,,,,,,,,,,0.0,,,1.0,,17.0,0.0,,0.0,,,,,,
2.0,DET,CB,D.Hayden,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYG,DEF,C.Munson,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYG,DE,O.Vernon,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DET,G,T.Lang,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DET,DT,A.Zettel,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DET,DEF,S.Longa,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DET,CB,N.Lawson,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYG,TE,J.Adams,,,,,,,,,,0.0,,,1.0,,38.0,0.0,,0.0,,,,,,
2.0,DET,SS,M.Killebrew,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYG,C,B.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DET,T,R.Wagner,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYG,DT,J.Bromley,,,,,,,,,,0.0,,,,,,,,,,,,,,
