week,team,position,player,team_defense_frec,team_defense_safe,team_puntret_tds,team_points_allowed,team_kickret_tds,team_defense_tds,team_defense_int,team_defense_sk,team_defense_two_pt_return,defense_two_pt_return,kicking_fgm_yds,kicking_xpmade,receiving_tds,receiving_rec,rushing_yds,receiving_yds,rushing_tds,receiving_twoptm,rushing_twoptm,passing_yds,passing_tds,passing_twoptm,passing_ints,fumbles_lost,defense_safe,defense_xpblk,fumbles_rec_tds,defense_fgblk
17.0,TB,DE,W.Clarke,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NO,FB,Z.Line,,,,,,,,,,0.0,,,1.0,1.0,5.0,3.0,0.0,0.0,0.0,,,,,,,,,
17.0,TB,DEF,K.Beckwith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NO,WR,B.Coleman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NO,DT,S.Rankins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TB,OLB,L.David,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TB,DT,G.McCoy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NO,TE,J.Hill,,,,,,,,,,0.0,,,0.0,1.0,,8.0,,0.0,,,,,,,,,,
17.0,NO,DEF,M.Lattimore,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TB,DEF,I.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,
17.0,TB,,R.Russell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TB,DE,C.Baker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TB,,S.Siliga,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NO,OLB,M.Mauti,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TB,,F.Martino,,,,,,,,,,0.0,,,0.0,1.0,,9.0,,0.0,,,,,,,,,,
17.0,TB,C,J.Hawley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TB,DB,J.Robinson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NO,WR,A.Maulet,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TB,DEF,R.Bullough,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TEN,K,R.Succop,,,,,,,,,,0.0,102.0,0.0,,,,,,,,,,,,,,,,
17.0,JAX,RB,C.Grant,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TEN,SS,D.Searcy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TEN,NT,S.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,JAX,RB,L.Fournette,,,,,,,,,,0.0,,,0.0,4.0,69.0,67.0,0.0,0.0,0.0,,,,,0.0,,,,
17.0,TEN,ILB,A.Williamson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,JAX,TE,J.O'Shaughnessy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,JAX,QB,B.Bortles,,,,,,,,,,0.0,,,,,9.0,,0.0,,0.0,158.0,0.0,0.0,2.0,,,,,
17.0,JAX,WR,K.Cole,,,,,,,,,,0.0,,,0.0,4.0,,33.0,,0.0,,,,,,1.0,,,,
17.0,TEN,DEF,J.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,
17.0,TEN,DEF,A.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,JAX,DB,P.Thompson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,JAX,P,B.Nortman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TEN,RB,D.Henry,,,,,,,,,,0.0,,,1.0,1.0,51.0,66.0,0.0,0.0,0.0,,,,,,,,,
17.0,JAX,DE,C.Campbell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TEN,QB,M.Mariota,,,,,,,,,,0.0,,,,,60.0,,0.0,,0.0,134.0,1.0,0.0,0.0,1.0,,,,
17.0,JAX,CB,A.Bouye,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TEN,WR,J.Smith,,,,,,,,,,0.0,,,0.0,3.0,,12.0,,0.0,,,,,,,,,,
17.0,JAX,DT,M.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TEN,TE,D.Walker,,,,,,,,,,0.0,,,0.0,3.0,,19.0,,0.0,,,,,,,,,,
17.0,JAX,WR,J.Mickens,,,,,,,,,,0.0,,,,,,,,,,,,,,1.0,,,,
17.0,TEN,P,B.Kern,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TEN,DE,J.Casey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TEN,ILB,W.Woodyard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,JAX,WR,D.Westbrook,,,,,,,,,,0.0,,,0.0,1.0,,9.0,,0.0,,,,,,,,,,
17.0,JAX,RB,T.Yeldon,,,,,,,,,,0.0,,,0.0,1.0,5.0,-2.0,0.0,0.0,0.0,,,,,,,,,
17.0,TEN,DE,K.Klug,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,JAX,DEF,D.Payne,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,JAX,SS,B.Church,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,JAX,DB,T.Gipson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TEN,WR,E.Weems,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,JAX,,T.Patmon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TEN,SS,J.Cyprien,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,JAX,TE,M.Lewis,,,,,,,,,,0.0,,,0.0,2.0,,13.0,,0.0,,,,,,,,,,
17.0,TEN,OLB,E.Walden,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,JAX,CB,J.Ramsey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TEN,WR,E.Decker,,,,,,,,,,0.0,,,0.0,3.0,,18.0,,0.0,,,,,,,,,,
17.0,JAX,CB,A.Colvin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,JAX,DEF,E.Ankou,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,JAX,OLB,M.Jack,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,JAX,DT,M.Dareus,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,JAX,OLB,T.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1.0,,
17.0,TEN,,D.Fluellen,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TEN,,T.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TEN,SAF,K.Byard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,JAX,WR,A.Hurns,,,,,,,,,,0.0,,,0.0,3.0,,38.0,,0.0,,,,,,,,,,
17.0,TEN,OLB,D.Morgan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TEN,WR,K.Reed,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,JAX,K,J.Lambo,,,,,,,,,,0.0,41.0,1.0,,,,,,,,,,,,,,,,
17.0,JAX,MLB,P.Posluszny,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TEN,RB,T.Taylor,,,,,,,,,,0.0,,,,,5.0,,0.0,,0.0,,,,,,,,,
17.0,TEN,OLB,B.Orakpo,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TEN,TE,P.Supernaw,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,
17.0,TEN,WR,C.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,JAX,DE,Y.Ngakoue,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,
17.0,TEN,TE,L.Stocker,,,,,,,,,,0.0,,,0.0,1.0,,12.0,,0.0,,,,,,,,,,
17.0,TEN,WR,R.Matthews,,,,,,,,,,0.0,,,0.0,1.0,,7.0,,0.0,,,,,,,,,,
17.0,TEN,NT,A.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,JAX,WR,B.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,JAX,DEF,C.Holba,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,JAX,DE,D.Fowler,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,JAX,DB,J.Wilson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,KC,WR,J.Chesson,,,,,,,,,,0.0,,,0.0,1.0,,8.0,,0.0,,,,,,,,,,
17.0,DEN,K,B.McManus,,,,,,,,,,0.0,36.0,3.0,,,,,,,,,,,,,,,,
17.0,DEN,DEF,J.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,KC,QB,P.Mahomes,,,,,,,,,,0.0,,,,,10.0,,0.0,,0.0,284.0,0.0,0.0,1.0,0.0,,,,
17.0,DEN,OLB,S.Barrett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,KC,WR,D.Robinson,,,,,,,,,,0.0,,,0.0,4.0,,31.0,,0.0,,,,,,,,,,
17.0,DEN,CB,A.Talib,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,KC,TE,D.Harris,,,,,,,,,,0.0,,,0.0,3.0,,73.0,,0.0,,,,,,,,,,
17.0,DEN,,D.Mount,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,KC,RB,K.Hunt,,,,,,,,,,0.0,,,,,35.0,,1.0,,0.0,,,,,,,,,
17.0,KC,K,H.Butker,,,,,,,,,,0.0,50.0,3.0,,,,,,,,,,,,,,,,
17.0,KC,CB,P.Gaines,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DEN,RB,C.Anderson,,,,,,,,,,0.0,,,,,61.0,,0.0,,0.0,,,,,,,,,
17.0,KC,,R.Wilson,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,
17.0,KC,DEF,T.Kpassagnon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DEN,WR,D.Thomas,,,,,,,,,,0.0,,,1.0,6.0,,57.0,,0.0,,,,,,,,,,
17.0,DEN,QB,P.Lynch,,,,,,,,,,0.0,,,,,13.0,,0.0,,0.0,254.0,2.0,0.0,2.0,1.0,,,,
17.0,DEN,P,R.Dixon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DEN,ILB,B.Marshall,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DEN,MLB,T.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,KC,FB,A.Sherman,,,,,,,,,,0.0,,,0.0,3.0,40.0,21.0,1.0,0.0,0.0,,,,,,,,,
17.0,DEN,FS,D.Stewart,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,KC,WR,D.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,KC,,A.Hunt,,,,,,,,,,0.0,,,0.0,1.0,25.0,4.0,0.0,0.0,0.0,,,,,,,,,
17.0,DEN,DB,W.Parks,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,KC,CB,E.Murray,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DEN,WR,J.Taylor,,,,,,,,,,0.0,,,0.0,6.0,,65.0,,0.0,,,,,,,,,,
17.0,KC,DT,J.Jenkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,KC,DEF,L.McQuay,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DEN,RB,D.Booker,,,,,,,,,,0.0,,,0.0,1.0,21.0,25.0,0.0,0.0,0.0,,,,,,,,,
17.0,KC,CB,K.Acker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DEN,WR,I.McKenzie,,,,,,,,,,0.0,,,0.0,1.0,,7.0,,0.0,,,,,,,,,,
17.0,KC,CB,K.Reaser,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,KC,DT,C.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DEN,DEF,Dy.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DEN,LB,Z.Anderson,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,
17.0,KC,,J.Devey,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,
17.0,DEN,,S.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,KC,P,D.Colquitt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DEN,TE,J.Heuerman,,,,,,,,,,0.0,,,0.0,1.0,,9.0,,0.0,,,,,,,,,,
17.0,KC,DT,R.Nunez-Roches,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,KC,DEF,T.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,KC,DEF,J.Hamilton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,KC,DEF,U.Eligwe,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DEN,WR,B.Fowler,,,,,,,,,,0.0,,,0.0,4.0,,56.0,,0.0,,,,,,,,,,
17.0,DEN,DEF,M.Rios,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DEN,DT,A.Gotsis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,KC,OG,P.Ehinger,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DEN,CB,C.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,KC,WR,A.Wilson,,,,,,,,,,0.0,,,0.0,10.0,,147.0,,0.0,,,,,,,,,,
17.0,DEN,RB,D.Henderson,,,,,,,,,,0.0,,,1.0,1.0,15.0,29.0,0.0,0.0,0.0,,,,,,,,,
17.0,KC,TE,O.Charles,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,KC,,T.Mitchell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DEN,DEF,D.Walker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DEN,TE,V.Green,,,,,,,,,,0.0,,,0.0,1.0,,6.0,,0.0,,,,,,,,,,
17.0,DEN,OLB,V.Miller,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DEN,DEF,B.Langley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DEN,FS,B.Roby,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DEN,DEF,J.Garcia-Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DEN,DEF,J.Carter,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,KC,CB,D.Revis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DEN,NT,K.Peko,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DEN,OG,C.McGovern,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,KC,QB,T.Bray,,,,,,,,,,0.0,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,
17.0,LAC,K,N.Rose,,,,,,,,,,0.0,25.0,3.0,,,,,,,,,,,,,,,,
17.0,OAK,,M.Lynch,,,,,,,,,,0.0,,,0.0,2.0,101.0,18.0,0.0,0.0,0.0,,,,,,,,,
17.0,LAC,OLB,K.Emanuel,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,OAK,QB,D.Carr,,,,,,,,,,0.0,,,,,1.0,,0.0,,0.0,243.0,1.0,0.0,1.0,1.0,,,,
17.0,LAC,DE,J.Bosa,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,
17.0,OAK,RB,D.Washington,,,,,,,,,,0.0,,,0.0,2.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,
17.0,OAK,P,M.King,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LAC,WR,T.Benjamin,,,,,,,,,,0.0,,,1.0,4.0,4.0,96.0,0.0,0.0,0.0,,,,,,,,,
17.0,LAC,RB,M.Gordon,,,,,,,,,,0.0,,,0.0,6.0,93.0,31.0,0.0,0.0,0.0,,,,,0.0,,,,
17.0,LAC,QB,P.Rivers,,,,,,,,,,0.0,,,,,5.0,,0.0,,0.0,387.0,3.0,0.0,0.0,0.0,,,,
17.0,OAK,ILB,N.Bowman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,OAK,LB,B.Irvin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,OAK,DB,R.Nelson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LAC,WR,K.Allen,,,,,,,,,,0.0,,,1.0,9.0,,133.0,,0.0,,,,,,0.0,,,1.0,
17.0,OAK,DB,S.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LAC,WR,Ty.Williams,,,,,,,,,,0.0,,,1.0,3.0,,67.0,,0.0,,,,,,,,,,
17.0,OAK,DEF,M.Lee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,OAK,SS,T.Carrie,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LAC,P,D.Kaser,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LAC,DE,D.Philon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LAC,,K.Toomer,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LAC,DEF,Tr.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,OAK,WR,M.Crabtree,,,,,,,,,,0.0,,,0.0,2.0,,17.0,,0.0,,,,,,,,,,
17.0,LAC,FS,T.Boston,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,OAK,TE,J.Cook,,,,,,,,,,0.0,,,0.0,3.0,,35.0,,0.0,,,,,,,,,,
17.0,LAC,SS,J.Addae,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,OAK,WR,D.Sharpe,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LAC,ILB,D.Perryman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LAC,OLB,J.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LAC,DEF,I.Rochell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LAC,FB,D.Watt,,,,,,,,,,0.0,,,,,2.0,,0.0,,0.0,,,,,,,,,
17.0,OAK,DE,K.Mack,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,OAK,DT,J.Ellis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0
17.0,OAK,SAF,K.Joseph,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,OAK,CB,D.McDonald,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,OAK,DB,A.Hamilton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LAC,OLB,M.Ingram,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,OAK,WR,S.Roberts,,,,,,,,,,0.0,,,0.0,5.0,,48.0,,0.0,,,,,,,,,,
17.0,OAK,WR,C.Patterson,,,,,,,,,,0.0,,,0.0,1.0,,4.0,,0.0,,,,,,,,,,
17.0,OAK,WR,A.Cooper,,,,,,,,,,0.0,,,1.0,3.0,,115.0,,0.0,,,,,,,,,,
17.0,OAK,,G.Tavecchio,,,,,,,,,,0.0,40.0,1.0,,,,,,,,,,,,,,,,
17.0,OAK,DEF,N.Morrow,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LAC,TE,A.Gates,,,,,,,,,,0.0,,,0.0,4.0,,46.0,,0.0,,,,,,,,,,
17.0,OAK,DEF,S.Luani,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,OAK,DE,J.Ward,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,OAK,DEF,E.Vanderdoes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LAC,RB,B.Oliver,,,,,,,,,,0.0,,,0.0,1.0,13.0,6.0,0.0,0.0,0.0,,,,,,,,,
17.0,LAC,T,J.Barksdale,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LAC,QB,K.Clemens,,,,,,,,,,0.0,,,,,-2.0,,0.0,,0.0,,,,,,,,,
17.0,OAK,CB,K.McGill,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LAC,DB,C.Hayward,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LAC,DEF,D.King,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,OAK,WR,J.Holton,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,
17.0,OAK,TE,L.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,OAK,LB,S.Calhoun,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,OAK,DE,D.Autry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1.0,,
17.0,LAC,OLB,H.Pullard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,OAK,RB,J.Richard,,,,,,,,,,0.0,,,0.0,1.0,,6.0,,0.0,,,,,,,,,,
17.0,LAC,DE,T.Palepoi,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,OAK,DE,J.Cowser,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LAC,WR,M.Williams,,,,,,,,,,0.0,,,0.0,1.0,,8.0,,0.0,,,,,,,,,,
17.0,LAC,LB,N.Dzubnar,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LAC,DEF,M.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LAC,DT,B.Mebane,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LA,K,S.Ficken,,,,,,,,,,0.0,44.0,1.0,,,,,,,,,,,,,,,,
17.0,LA,DEF,K.Peterson,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,
17.0,SF,WR,M.Goodwin,,,,,,,,,,0.0,,,1.0,2.0,10.0,28.0,0.0,0.0,0.0,,,,,,,,,
17.0,LA,DT,T.Walker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LA,,C.Thompson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,SF,RB,C.Hyde,,,,,,,,,,0.0,,,0.0,2.0,90.0,10.0,2.0,0.0,0.0,,,,,1.0,,,,
17.0,LA,DEF,S.Ebukam,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LA,DEF,J.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,SF,WR,G.Kittle,,,,,,,,,,0.0,,,0.0,4.0,,100.0,,0.0,,,,,,,,,,
17.0,SF,QB,J.Garoppolo,,,,,,,,,,0.0,,,,,-1.0,,0.0,,0.0,292.0,2.0,0.0,2.0,,,,,
17.0,SF,WR,A.Robinson,,,,,,,,,,0.0,,,1.0,1.0,,12.0,,0.0,,,,,,,,,,
17.0,SF,RB,M.Breida,,,,,,,,,,0.0,,,0.0,1.0,72.0,32.0,0.0,0.0,0.0,,,,,,,,,
17.0,SF,WR,K.Bourne,,,,,,,,,,0.0,,,0.0,2.0,,28.0,,0.0,,,,,,,,,,
17.0,SF,,R.Gould,,,,,,,,,,0.0,81.0,4.0,,,,,,,,,,,,,,,,
17.0,SF,P,B.Pinion,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,SF,DEF,S.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,
17.0,LA,RB,M.Brown,,,,,,,,,,0.0,,,0.0,4.0,54.0,7.0,0.0,0.0,0.0,,,,,,,,,
17.0,SF,CB,D.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LA,QB,S.Mannion,,,,,,,,,,0.0,,,,,4.0,,0.0,,0.0,169.0,0.0,0.0,0.0,1.0,,,,
17.0,LA,WR,P.Cooper,,,,,,,,,,0.0,,,0.0,2.0,,30.0,,0.0,,,,,,,,,,
17.0,LA,T,C.Lucas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LA,WR,G.Everett,,,,,,,,,,0.0,,,0.0,3.0,,16.0,,0.0,,,,,,1.0,,,,
17.0,SF,FS,E.Reid,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LA,P,J.Hekker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LA,DEF,B.Countess,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LA,CB,T.Hill,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,SF,FB,K.Juszczyk,,,,,,,,,,0.0,,,0.0,4.0,,19.0,,0.0,,,,,,,,,,
17.0,LA,OLB,C.Littleton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LA,DEF,T.Smart,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LA,ILB,B.Hager,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,
17.0,LA,WR,M.Thomas,,,,,,,,,,0.0,,,0.0,3.0,,75.0,,0.0,,,,,,0.0,,,,
17.0,LA,WR,J.Reynolds,,,,,,,,,,0.0,,,0.0,2.0,,16.0,,0.0,,,,,,,,,,
17.0,SF,WR,T.Taylor,,,,,,,,,,0.0,,,0.0,2.0,,29.0,,0.0,,,,,,,,,,
17.0,LA,WR,T.Austin,,,,,,,,,,0.0,,,0.0,3.0,24.0,14.0,0.0,0.0,0.0,,,,,,,,,
17.0,SF,MLB,B.Coyle,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,SF,DE,D.Buckner,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,SF,DEF,R.Foster,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LA,RB,L.Dunbar,,,,,,,,,,0.0,,,0.0,1.0,20.0,1.0,1.0,0.0,0.0,,,,,,,,,
17.0,SF,DEF,A.Colbert,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,SF,FS,T.Powell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,SF,DT,T.Carradine,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,SF,DT,S.Day,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,SF,DT,E.Mitchell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,SF,DE,C.Marsh,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,SF,DEF,A.Witherspoon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,SF,,K.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,
17.0,LA,DEF,M.Fox,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,LA,TE,D.Carrier,,,,,,,,,,0.0,,,0.0,2.0,,10.0,,0.0,,,,,,,,,,
