week,team,position,player,team_defense_frec,team_defense_safe,team_puntret_tds,team_points_allowed,team_kickret_tds,team_defense_tds,team_defense_int,team_defense_sk,team_defense_two_pt_return,defense_two_pt_return,kicking_xpmade,kicking_fgm_yds,receiving_yds,receiving_rec,receiving_tds,receiving_twoptm,fumbles_lost,passing_yds,rushing_yds,passing_tds,passing_twoptm,rushing_tds,passing_ints,rushing_twoptm,defense_xpblk,defense_fgblk,fumbles_rec_tds
12.0,SEA,WR,D.Baldwin,,,,,,,,,,0.0,,,25.0,2.0,0.0,0.0,,,-5.0,,,0.0,,0.0,,,
12.0,SF,,K.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SF,DEF,A.Witherspoon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SEA,RB,E.Lacy,,,,,,,,,,0.0,,,15.0,3.0,0.0,0.0,,,46.0,,,0.0,,0.0,,,
12.0,SEA,WR,P.Richardson,,,,,,,,,,0.0,,,70.0,4.0,0.0,0.0,,,,,,,,,,,
12.0,SF,OLB,E.Harold,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SF,DE,D.Buckner,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SEA,K,B.Walsh,,,,,,,,,,0.0,3.0,34.0,,,,,,,,,,,,,,,
12.0,SEA,DE,F.Clark,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SEA,ILB,M.Wilhoite,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SEA,DE,M.Bennett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SF,WR,K.Bourne,,,,,,,,,,0.0,,,22.0,2.0,0.0,0.0,,,,,,,,,,,
12.0,SEA,WR,N.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SF,DT,S.Day,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SF,MLB,B.Coyle,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SF,DEF,R.Foster,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SF,DE,C.Marsh,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SEA,TE,N.Vannett,,,,,,,,,,0.0,,,29.0,2.0,1.0,0.0,,,,,,,,,,,
12.0,SF,DE,R.Blair,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SF,CB,A.Exum,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SEA,WR,E.Pocic,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SEA,WR,J.McKissic,,,,,,,,,,0.0,,,24.0,4.0,0.0,0.0,,,22.0,,,0.0,,0.0,,,
12.0,SEA,P,J.Ryan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SF,TE,G.Celek,,,,,,,,,,0.0,,,7.0,2.0,0.0,0.0,,,,,,,,,,,
12.0,SEA,DEF,B.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SF,,R.Mostert,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SF,OLB,E.Dumervil,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SEA,DT,Q.Jefferson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SF,DB,L.Hall,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SF,WR,M.Breida,,,,,,,,,,0.0,,,12.0,1.0,0.0,0.0,,,12.0,,,0.0,,0.0,,,
12.0,SEA,FS,E.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SEA,DE,M.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SF,WR,G.Kittle,,,,,,,,,,0.0,,,14.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,SF,WR,M.Goodwin,,,,,,,,,,0.0,,,78.0,4.0,0.0,0.0,,,,,,,,,,,
12.0,SF,DEF,S.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SF,CB,D.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SEA,CB,J.Coleman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SEA,DB,B.Maxwell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SF,WR,G.Mabin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SEA,CB,J.Lane,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SEA,DT,J.Reed,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SF,FB,K.Juszczyk,,,,,,,,,,0.0,,,8.0,2.0,0.0,0.0,,,,,,,,,,,
12.0,SF,,R.Gould,,,,,,,,,,0.0,1.0,80.0,,,,,,,,,,,,,,,
12.0,SEA,OLB,K.Wright,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SF,WR,A.Robinson,,,,,,,,,,0.0,,,8.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,SEA,DB,T.McEvoy,,,,,,,,,,0.0,,,31.0,2.0,0.0,0.0,,,,,,,,,,,
12.0,SF,WR,L.Murphy,,,,,,,,,,0.0,,,14.0,2.0,1.0,0.0,,,,,,,,,,,
12.0,SF,DT,C.Carradine,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SEA,T,L.Joeckel,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SEA,LB,T.Garvin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SEA,,N.Thorpe,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SF,QB,J.Garoppolo,,,,,,,,,,0.0,,,,,,,,18.0,4.0,1.0,0.0,0.0,0.0,0.0,,,
12.0,SF,WR,E.Magnuson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ARI,K,P.Dawson,,,,,,,,,,0.0,1.0,181.0,,,,,,,,,,,,,,,
12.0,ARI,LB,C.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,JAX,RB,L.Fournette,,,,,,,,,,0.0,,,17.0,3.0,0.0,0.0,,,25.0,,,0.0,,0.0,,,
12.0,ARI,DE,F.Rucker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,JAX,TE,M.Lewis,,,,,,,,,,0.0,,,10.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,JAX,RB,T.Yeldon,,,,,,,,,,0.0,,,42.0,5.0,0.0,0.0,,,10.0,,,0.0,,0.0,,,
12.0,JAX,QB,B.Bortles,,,,,,,,,,0.0,,,,,,,0.0,160.0,62.0,0.0,0.0,2.0,1.0,0.0,,,
12.0,JAX,LB,L.McCray,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,JAX,P,B.Nortman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ARI,,K.Williams,,,,,,,,,,0.0,,,10.0,1.0,0.0,0.0,,,8.0,,,0.0,,0.0,,,
12.0,JAX,DT,A.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ARI,RB,A.Peterson,,,,,,,,,,0.0,,,20.0,4.0,0.0,0.0,0.0,,79.0,,,0.0,,0.0,,,
12.0,ARI,WR,C.Williams,,,,,,,,,,0.0,,,8.0,1.0,0.0,0.0,,,0.0,,,0.0,,0.0,,,
12.0,JAX,MLB,P.Posluszny,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,JAX,SS,B.Church,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ARI,WR,R.Seals-Jones,,,,,,,,,,0.0,,,72.0,4.0,1.0,0.0,,,,,,,,,,,
12.0,ARI,QB,B.Gabbert,,,,,,,,,,0.0,,,,,,,1.0,241.0,17.0,2.0,1.0,0.0,1.0,0.0,,,
12.0,JAX,CB,A.Bouye,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ARI,WR,L.Fitzgerald,,,,,,,,,,0.0,,,12.0,3.0,0.0,1.0,,,,,,,,,,,
12.0,JAX,CB,J.Ramsey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,JAX,OLB,T.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ARI,LB,K.Dansby,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,
12.0,JAX,WR,D.Westbrook,,,,,,,,,,0.0,,,41.0,6.0,0.0,0.0,,,,,,,,,,,
12.0,ARI,OLB,D.Bucannon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,JAX,WR,K.Cole,,,,,,,,,,0.0,,,30.0,2.0,0.0,0.0,,,,,,,,,,,
12.0,ARI,DT,X.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ARI,TE,J.Gresham,,,,,,,,,,0.0,,,13.0,2.0,0.0,0.0,,,,,,,,,,,
12.0,ARI,TE,T.Niklas,,,,,,,,,,0.0,,,22.0,2.0,0.0,0.0,,,,,,,,,,,
12.0,JAX,DE,C.Campbell,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,
12.0,JAX,CB,A.Colvin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ARI,P,A.Lee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ARI,OLB,J.Bynes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ARI,CB,P.Peterson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ARI,DEF,B.Baker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,JAX,RB,C.Ivory,,,,,,,,,,0.0,,,,,,,1.0,,-6.0,,,0.0,,0.0,,,
12.0,JAX,DE,D.Fowler,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ARI,WR,J.Nelson,,,,,,,,,,0.0,,,14.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,JAX,DB,T.Gipson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ARI,OT,O.Pierre,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,JAX,DEF,D.Smoot,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,JAX,DE,Y.Ngakoue,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ARI,FS,T.Mathieu,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ARI,C,A.Shipley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ARI,RB,D.Foster,,,,,,,,,,0.0,,,18.0,3.0,0.0,0.0,,,4.0,,,0.0,,0.0,,,
12.0,JAX,WR,J.Mickens,,,,,,,,,,0.0,,,,,,,1.0,,,,,,,,,,
12.0,ARI,CB,T.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,JAX,WR,M.Lee,,,,,,,,,,0.0,,,13.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,JAX,TE,J.O'Shaughnessy,,,,,,,,,,0.0,,,7.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,JAX,K,J.Lambo,,,,,,,,,,0.0,3.0,43.0,,,,,,,,,,,,,,,
12.0,JAX,SS,C.Pryor,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,JAX,DT,M.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,JAX,OLB,M.Jack,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ARI,SS,A.Bethea,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ARI,LB,K.Martin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ARI,DEF,H.Reddick,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,JAX,DEF,B.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ARI,WR,Ja.Brown,,,,,,,,,,0.0,,,52.0,1.0,1.0,0.0,,,,,,,,,,,
12.0,JAX,RB,C.Grant,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,JAX,DB,J.Wilson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ARI,CB,J.Bethel,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ARI,WR,H.Miller,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,
12.0,DEN,K,B.McManus,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,
12.0,OAK,,M.Lynch,,,,,,,,,,0.0,,,44.0,3.0,0.0,0.0,,,67.0,,,1.0,,0.0,,,
12.0,DEN,DE,D.Wolfe,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,DEN,FS,J.Simmons,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,OAK,TE,J.Cook,,,,,,,,,,0.0,,,1.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,OAK,QB,D.Carr,,,,,,,,,,0.0,,,,,,,1.0,253.0,-3.0,2.0,0.0,0.0,0.0,0.0,,,
12.0,OAK,WR,S.Roberts,,,,,,,,,,0.0,,,26.0,2.0,0.0,0.0,,,,,,,,,,,
12.0,OAK,P,M.King,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,DEN,WR,J.Taylor,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,OAK,DEF,O.Melifonwu,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,OAK,OLB,C.James,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,OAK,ILB,N.Bowman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,DEN,RB,C.Anderson,,,,,,,,,,0.0,,,,,,,,,12.0,,,0.0,,0.0,,,
12.0,OAK,DEF,E.Vanderdoes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,DEN,QB,P.Lynch,,,,,,,,,,0.0,,,,,,,0.0,41.0,20.0,0.0,0.0,0.0,1.0,0.0,,,
12.0,DEN,WR,B.Fowler,,,,,,,,,,0.0,,,33.0,3.0,1.0,0.0,,,,,,,,,,,
12.0,DEN,P,R.Dixon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,DEN,ILB,B.Marshall,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,OAK,G,G.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,DEN,DT,D.Peko,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,DEN,FS,B.Roby,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,DEN,,S.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,OAK,RB,D.Washington,,,,,,,,,,0.0,,,23.0,3.0,0.0,0.0,,,23.0,,,0.0,,0.0,,,
12.0,DEN,FS,D.Stewart,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,DEN,OG,A.Barbre,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,OAK,DEF,N.Morrow,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,DEN,RB,J.Charles,,,,,,,,,,0.0,,,7.0,2.0,0.0,0.0,,,3.0,,,0.0,,0.0,,,
12.0,OAK,RB,J.Richard,,,,,,,,,,0.0,,,13.0,2.0,1.0,0.0,,,17.0,,,0.0,,0.0,,,
12.0,DEN,LB,S.Ray,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,DEN,OLB,V.Miller,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,DEN,CB,C.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,DEN,RB,D.Booker,,,,,,,,,,0.0,,,22.0,2.0,0.0,0.0,,,11.0,,,0.0,,0.0,,,
12.0,OAK,DEF,T.Hester,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,OAK,SS,T.Carrie,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,DEN,WR,D. Thomas,,,,,,,,,,0.0,,,18.0,5.0,0.0,0.0,,,,,,,,,,,
12.0,DEN,WR,A.Traylor,,,,,,,,,,0.0,,,34.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,OAK,DE,K.Mack,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,OAK,OG,J.Feliciano,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,DEN,OLB,S.Barrett,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,
12.0,OAK,SAF,K.Joseph,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,DEN,TE,V.Green,,,,,,,,,,0.0,,,16.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,DEN,DE,Z.Kerr,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,DEN,LB,Z.Anderson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,OAK,TE,L.Smith,,,,,,,,,,0.0,,,12.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,DEN,MLB,T.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,OAK,OT,M.Newhouse,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,OAK,WR,A.Cooper,,,,,,,,,,0.0,,,9.0,1.0,1.0,0.0,,,,,,,,,,,
12.0,OAK,,G.Tavecchio,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,
12.0,OAK,DB,R.Nelson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,OAK,DB,S.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,OAK,DE,D.Autry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,DEN,WR,C.Latimer,,,,,,,,,,0.0,,,48.0,3.0,1.0,0.0,,,,,,,,,,,
12.0,DEN,DEF,B.Langley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,DEN,WR,E.Sanders,,,,,,,,,,0.0,,,12.0,3.0,0.0,0.0,,,,,,,,,,,
12.0,OAK,LB,B.Irvin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,DEN,DB,W.Parks,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,OAK,WR,C.Patterson,,,,,,,,,,0.0,,,72.0,3.0,0.0,0.0,,,,,,,,,,,
12.0,DEN,FB,A.Janovich,,,,,,,,,,0.0,,,,,,,,,4.0,,,0.0,,0.0,,,
12.0,OAK,DT,J.Ellis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,OAK,CB,D.McDonald,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,OAK,WR,J.Holton,,,,,,,,,,0.0,,,53.0,2.0,0.0,0.0,,,,,,,,,,,
12.0,OAK,DEF,S.Luani,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,DEN,QB,T.Siemian,,,,,,,,,,0.0,,,,,,,,149.0,9.0,2.0,0.0,0.0,0.0,0.0,,,
12.0,OAK,DE,M.Edwards,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PIT,WR,M.Bryant,,,,,,,,,,0.0,,,40.0,4.0,1.0,0.0,,,1.0,,,0.0,,0.0,,,
12.0,GB,K,M.Crosby,,,,,,,,,,0.0,4.0,,,,,,,,,,,,,,,,
12.0,GB,DEF,J.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,GB,CB,D.House,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PIT,WR,A.Brown,,,,,,,,,,0.0,,,169.0,10.0,2.0,1.0,,,,,,,,,,,
12.0,PIT,QB,B.Roethlisberger,,,,,,,,,,0.0,,,,,,,,351.0,25.0,4.0,1.0,0.0,2.0,0.0,,,
12.0,GB,SS,M.Burnett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,GB,ILB,J.Ryan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,GB,ILB,B.Martinez,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,
12.0,PIT,RB,L.Bell,,,,,,,,,,0.0,,,88.0,12.0,0.0,0.0,1.0,,95.0,,,0.0,,0.0,,,
12.0,GB,OLB,N.Perry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PIT,WR,E.Rogers,,,,,,,,,,0.0,,,21.0,3.0,0.0,0.0,,,,,,,,,,,
12.0,GB,CB,D.Randall,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,GB,DEF,K.King,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PIT,TE,J.James,,,,,,,,,,0.0,,,32.0,3.0,0.0,0.0,,,,,,,,,,,
12.0,PIT,WR,J.Hunter,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PIT,TE,X.Grimble,,,,,,,,,,0.0,,,1.0,1.0,1.0,0.0,,,,,,,,,,,
12.0,PIT,K,C.Boswell,,,,,,,,,,0.0,2.0,53.0,,,,,,,,,,,,,,,
12.0,PIT,ILB,V.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PIT,ILB,R.Shazier,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,GB,RB,J.Williams,,,,,,,,,,0.0,,,69.0,4.0,1.0,0.0,,,66.0,,,1.0,,0.0,,,
12.0,PIT,CB,S.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,GB,QB,B.Hundley,,,,,,,,,,0.0,,,,,,,,245.0,6.0,3.0,0.0,0.0,0.0,0.0,,,
12.0,PIT,CB,A.Burns,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,GB,WR,D.Adams,,,,,,,,,,0.0,,,82.0,5.0,1.0,0.0,,,,,,,,,,,
12.0,PIT,DEF,M.Hilton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,GB,WR,R.Cobb,,,,,,,,,,0.0,,,58.0,4.0,1.0,0.0,,,,,,,,,,,
12.0,PIT,DEF,T.Watt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,GB,WR,J.Nelson,,,,,,,,,,0.0,,,11.0,3.0,0.0,0.0,,,,,,,,,,,
12.0,GB,OLB,A.Brooks,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,GB,OLB,K.Fackrell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PIT,P,J.Berry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PIT,DB,C.Sensabaugh,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,GB,P,J.Vogel,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PIT,WR,B.Allen,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,GB,DE,M.Daniels,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,GB,FS,H.Clinton-Dix,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,GB,WR,T.Davis,,,,,,,,,,0.0,,,,,,,,,4.0,,,0.0,,0.0,,,
12.0,PIT,LB,L.Fort,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,GB,FB,A.Ripkowski,,,,,,,,,,0.0,,,,,,,,,4.0,,,0.0,,0.0,,,
12.0,PIT,DT,J.Hargrave,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PIT,CB,W.Gay,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PIT,DE,C.Heyward,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,GB,,J.Whitehead,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PIT,FS,M.Mitchell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PIT,OLB,B.Dupree,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,GB,CB,J.Hawkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,GB,DE,D.Lowry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PIT,C,M.Pouncey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PIT,G,C.Hubbard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PIT,DT,L.Walton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,GB,DEF,V.Biegel,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,GB,TE,R.Rodgers,,,,,,,,,,0.0,,,25.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,PIT,G,R.Foster,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,GB,DE,Q.Dial,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,GB,DEF,M.Adams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PIT,FB,R.Nix,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PIT,SS,R.Golden,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PIT,DT,T.Alualu,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PIT,DE,S.Tuitt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,HOU,K,K.Fairbairn,,,,,,,,,,0.0,1.0,98.0,,,,,,,,,,,,,,,
12.0,BAL,WR,C.Moore,,,,,,,,,,0.0,,,37.0,3.0,0.0,0.0,,,,,,,,,,,
12.0,BAL,QB,J.Flacco,,,,,,,,,,0.0,,,,,,,,141.0,42.0,0.0,0.0,0.0,0.0,0.0,,,
12.0,HOU,CB,K.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,BAL,WR,J.Maclin,,,,,,,,,,0.0,,,6.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,HOU,OLB,J.Clowney,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,HOU,WR,B.Ellington,,,,,,,,,,0.0,,,29.0,3.0,0.0,0.0,,,,,,,,,,,
12.0,BAL,P,S.Koch,,,,,,,,,,0.0,,,,,,,,22.0,,0.0,0.0,,0.0,,,,
12.0,HOU,RB,L.Miller,,,,,,,,,,0.0,,,7.0,1.0,0.0,0.0,,,51.0,,,1.0,,0.0,,,
12.0,BAL,DE,C.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,BAL,DB,E.Weddle,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,HOU,WR,D.Hopkins,,,,,,,,,,0.0,,,125.0,7.0,0.0,0.0,,,,,,,,,,,
12.0,HOU,QB,T.Savage,,,,,,,,,,0.0,,,,,,,1.0,252.0,,0.0,0.0,,2.0,,,,
12.0,BAL,ILB,C.Mosley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,BAL,OLB,T.Suggs,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,HOU,WR,B.Miller,,,,,,,,,,0.0,,,43.0,5.0,0.0,0.0,,,,,,,,,,,
12.0,BAL,LB,M.Judon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,BAL,CB,B.Carr,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,BAL,CB,J.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,BAL,CB,L.Webb,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,HOU,DT,J.Heath,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,BAL,RB,A.Collins,,,,,,,,,,0.0,,,-3.0,2.0,0.0,0.0,,,60.0,,,1.0,,0.0,,,
12.0,HOU,,B.Dunn,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
